Item No.,Item name,Patch No.,Ascon code,EXPIRY DATE,Qty,Sales Price,Total Sales Price,Purchase Price,Total Purchase Price,Cost Price ,Tptal Cost Price,vat,Vat value,totak
121016613,Parodontax T.p Complete Protection Whitening 75,1,488678,8/31/2025,1,35,35,26.67,26.67,26.67,26.67,0.15,4,30.67
121013880,Parodontax T.P Extra Fresh 75ml 67032,1,518454,1/30/2027,5,32,160,25.38,126.9,25.38,126.9,0.15,19.04,145.94
121013882,Parodontax T.P Fluoride 75ml 67034,1,533355,2/1/2027,3,32,96,24.5,73.5,24.5,73.5,0.15,11.03,84.53
121016612,Parodontax T.p Herbal Ginger Mint 75ml,1,545214,3/3/2026,5,32,160,25.38,126.9,24.87,124.36,0.15,18.65,143.01
121013881,Parodontax T.P Original 75ml 67033,1,539162,2/24/2026,3,30,90,24.5,73.5,24.5,73.5,0.15,11.03,84.53
121014706,Parodontax T.P Ultra Clean 75ML,1,545198,5/5/2027,6,32,192,25.38,152.28,24.87,149.23,0.15,22.38,171.61
121014707,Parodontax T.P Whitening 75ML,1,547416,6/30/2027,6,32,192,25.38,152.28,25.38,152.28,0.15,22.84,175.12
111003153,Paroxat 10mg 30Tab,1146550,544928,3/1/2026,2,30.15,60.3,23.87,47.74,23.87,47.74,0,0,47.74
111003152,Paroxat 20mg 30Tab,2002140,546174,7/11/2027,1,60.3,60.3,60.3,60.3,48.24,48.24,0,0,48.24
121005930,Pears Soap 125g,1,534115,4/13/2026,2,7,14,4,8,4,8,0.15,1.2,9.2
131000628,Pediasure Milk Chocolate 400g 1+,1,493496,4/30/2025,2,46.04,92.08,43.15,86.3,43.15,86.3,0.15,12.95,99.25
131000627,Pediasure Milk Chocolate 400g 3+,1,524139,9/1/2025,3,46.04,138.12,44.2,132.6,44.2,132.6,0.15,19.89,152.49
131000629,Pediasure Milk Chocolate 900g 1+,1,532107,3/1/2026,3,103,309,99.26,297.78,99.26,297.78,0.15,44.67,342.45
131000622,Pediasure Milk Chocolate 900g 3+,1,496566,4/30/2025,1,98.22,98.22,93.1,93.1,93.1,93.1,0.15,13.97,107.07
131000622,Pediasure Milk Chocolate 900g 3+,1,507693,4/9/2025,2,98.22,196.44,94.29,188.58,94.29,188.58,0.15,28.29,216.87
131000624,Pediasure Milk Vanila 400g 1+,1,536819,10/10/2026,5,48,240,44.4,222,44.4,222,0.15,33.3,255.3
131000621,Pediasure Milk Vanila 900g 1+,1,520054,3/1/2025,1,98.22,98.22,94.29,94.29,94.29,94.29,0.15,14.14,108.43
131000621,Pediasure Milk Vanila 900g 1+,1,532108,5/1/2025,1,103,103,99.26,99.26,99.26,99.26,0.15,14.89,114.15
131000621,Pediasure Milk Vanila 900g 1+,1,536820,10/10/2026,4,103,412,97.4,389.6,97.4,389.6,0.15,58.44,448.04
131000615,Pediasure Milk Vanila 900g 3+,1,510550,4/1/2025,3,103,309,94.29,282.87,94.29,282.87,0.15,42.43,325.3
121006763,PEEL OFF MASQUE 120ML,1,413677,5/1/2025,10,15,150,4,40,4,40,0.15,6,46
111001798,Peptazol caps 15mg rmbp 14  p,2002874,540979,7/31/2027,10,19.5,195,19.5,195,10.89,108.88,0,0,108.88
151001844,Perfect 61 Glucose Strips 50 pcs,1,518971,12/10/2025,1,70,70,49.5,49.5,49.5,49.5,0,0,49.5
121011339,Perfectil  30Cap,PES234T,546208,11/1/2025,3,28.85,86.55,28.85,86.55,24.04,72.13,0,0,72.13
121011339,Perfectil  30Cap,PES2311T,536773,5/1/2025,2,28.85,57.7,28.85,57.7,24.04,48.09,0,0,48.09
121022248,Pert Plus SH Honey Mea Promo 1000ml,1,547394,6/1/2027,1,33,33,21.1,21.1,21.1,21.1,0.15,3.17,24.27
121022249,Pert Plus SH Olive Mea Promo 1000ml,1,547395,9/30/2027,2,33,66,21.1,42.2,21.1,42.2,0.15,6.33,48.53
121014749,Pert Plus Sham Fine Greasy Hair Orange 400ml,1,533178,11/30/2026,1,17,17,10,10,10,10,0.15,1.5,11.5
121015491,Pert Plus Sham Fine Greasy Hair Orange 600ml,1,533179,11/30/2026,3,24,72,14,42,14,42,0.15,6.3,48.3
121003662,Pert Plus Sham Intensive Nourshiment 400 ml,1,533181,7/30/2026,2,17,34,10,20,10,20,0.15,3,23
121015442,Pert Plus Sham Olive Oil Extracts 600ml,1,547393,6/30/2027,3,24,72,14,42,14,42,0.15,6.3,48.3
121016271,Pert Plus Shampo With Almond Oil 400ml,1,533183,8/30/2026,3,17,51,10,30,10,30,0.15,4.5,34.5
121014523,Pert Plus Shampo With Ginger Extract 400ml,1,533173,11/30/2026,2,17,34,10,20,10,20,0.15,3,23
121015709,Pert Plus Shampo With Ginger Extract 600ml,1,535069,11/30/2026,3,24,72,14,42,14,42,0.15,6.3,48.3
121003674,Pert Sham Anti Dandruff/Lemon Coconut 400ml,1,533171,11/30/2026,2,17,34,10,20,10,20,0.15,3,23
121003679,Pert Sham Honey/Lustrous Shine Normal 400ml,1,533186,9/30/2026,5,17,85,10,50,10,50,0.15,7.5,57.5
121003681,Pert Sham Moist/Intensive Nourishment 200ml,1,534045,4/30/2027,3,10,30,5.9,17.7,5.9,17.7,0.15,2.66,20.36
121014029,Pert Sham With Ginger Extracts 200m,1,528754,5/31/2027,6,10,60,5.9,35.4,5.9,35.4,0.15,5.31,40.71
121014028,Pert Sham With Honey Extracts 200m,9999999999,534047,5/30/2027,1,10,10,5.9,5.9,5.9,5.9,0.15,0.89,6.79
121014030,Pert Sham With Oil Extracts 200m,1,534046,11/1/2025,3,10,30,5.9,17.7,5.9,17.7,0.15,2.66,20.36
121014702,Pharmapore 10x15 cm,1,428506,12/1/1999,18,2,36,0.9,16.2,0.9,16.2,0,0,16.2
121003689,Pharmapore 10x25 cm 40 pcs,1,471871,12/1/1999,26,5,130,1.43,37.05,1.43,37.05,0,0,37.05
121003689,Pharmapore 10x25 cm 40 pcs,1,450049,12/1/1999,8,5,40,5,40,3.25,26,0,0,26
111001807,Pharmatime 30 tabs,23b141-1,516850,3/1/2026,2,29,58,29,58,23.42,46.84,0,0,46.84
151001723,Philips Aerofamily Nebulizer Compressor System,1,452125,12/1/1999,1,300,300,175,175,175,175,0,0,175
121018995,Pigeon Baby Training Tb Lesson 1,1,534397,12/1/1999,6,15,90,10.8,64.8,10.8,64.8,0,0,64.8
121017780,Pigeon Breast Pads 60pcs,1,547422,12/1/1999,3,57,171,39.38,118.14,39.38,118.14,0.15,17.72,135.86
121020178,Pigeon Pacifier M.l Boy 2p Train  Rabbit,1,534050,12/1/1999,4,30,120,24.3,97.2,24.3,97.2,0.15,14.58,111.78
121018642,Pigeon Stream Line Deco Bottle 150ml 78272,1,482290,8/23/1932,2,38,76,19.78,39.56,19.78,39.56,0.15,5.93,45.49
