Item No.,Item name,Patch No.,Ascon code,EXPIRY DATE,Qty,sp,TSP,PP,TPP,CP,TCP,Vat,vat value,total cost
111002009,Riaxine 100ml syrup,23dh37,528998,8/1/2030,5,9,45,6.3,31.5,6.3,31.5,0,0,31.5
111002011,Riazole 500mg 20 Tabs,23DE91,547661,8/1/2030,1,13.4,13.4,7.98,7.98,7.98,7.98,0,0,7.98
111002011,Riazole 500mg 20 Tabs,23der92,541370,8/1/2030,2,13.4,26.8,13.4,26.8,7.98,15.95,0,0,15.95
111002706,Riazolin 0.1% Eye Drops,23DG58,526762,8/1/2030,1,16.65,16.65,16.65,16.65,11.66,11.66,0,0,11.66
111003190,Ridon 2mg 30Tab,3XF171,526763,8/1/2030,1,86.7,86.7,86.7,86.7,75.39,75.39,0,0,75.39
111003190,Ridon 2mg 30Tab,4xf179,529000,8/1/2030,1,86.7,86.7,75.39,75.39,75.39,75.39,0,0,75.39
111002019,Rinofed  Syrup 100ml,8178,549190,8/1/2030,10,3.85,38.5,3.85,38.5,2.7,26.95,0,0,26.95
111002018,Rinofed Exp Syrup 100ml,6863,528912,8/1/2030,7,7.3,51.1,5.11,35.77,5.11,35.77,0,0,35.77
111002018,Rinofed Exp Syrup 100ml,6863,520867,8/1/2030,8,7.3,58.4,7.3,58.4,5.55,44.38,0,0,44.38
111002020,Rinofed plus susp.,5952,479304,8/1/2030,3,7.65,22.95,7.65,22.95,4.9,14.71,0,0,14.71
111002020,Rinofed plus susp.,7427,546217,8/1/2030,9,7.65,68.85,7.65,68.85,5.36,48.2,0,0,48.2
111002025,Risek 20mg 14cap,5344,546218,8/1/2030,2,45.95,91.9,45.95,91.9,22.59,45.19,0,0,45.19
111002027,Risperdal 1mg Oral Sol. 100ml,nfb2100,514871,8/1/2030,1,170.75,170.75,170.75,170.75,148.48,148.48,0,0,148.48
111002029,Risperdal 4mg 60 tab,NCL5N00A,547662,8/1/2030,1,64.45,64.45,53.71,53.71,53.71,53.71,0,0,53.71
121018153,Rml exaggerate Liquid Eyeliner Black,1,468455,8/1/2030,1,39.14,39.14,13.5,13.5,13.5,13.5,0.15,2.03,15.53
121018151,Rml Scandaleyes Eye liner Wp Kohl Black,1,468454,8/1/2030,2,29.57,59.14,10.5,21,10.5,21,0.15,3.15,24.15
111002043,Rofenac 50mg 20Tap,1152040,541131,8/1/2030,1,19.8,19.8,19.8,19.8,11.06,11.06,0,0,11.06
111002037,Rofenac D  tabs 50 mg rmbp  20  p,1155073,549192,8/1/2030,2.5,29.55,73.88,29.55,73.88,16.5,41.25,0,0,41.25
111002038,Rofenac Gel 50g,2000800,546219,8/1/2030,1,13.45,13.45,13.45,13.45,7.51,7.51,0,0,7.51
111002040,Rofenac supp 12.5mg rmbp 10 p,1151233,549191,8/1/2030,9,9.35,84.15,9.35,84.15,7.48,67.33,0,0,67.33
111002041,Rofenac supp 25mg rmbp 10 p,1147119,541026,8/1/2030,2,12.25,24.5,12.25,24.5,9.8,19.6,0,0,19.6
111002041,Rofenac supp 25mg rmbp 10 p,1147114,516851,8/1/2030,1,11.15,11.15,11.15,11.15,8.92,8.92,0,0,8.92
131000231,Ronagrow - 850 g,1,548520,8/1/2030,3,81.4,244.2,69.19,207.57,69.19,207.57,0.15,31.14,238.71
131000231,Ronagrow - 850 g,1,510586,8/1/2030,2,81.4,162.8,64.47,128.94,64.47,128.94,0.15,19.34,148.28
131000232,Ronagrow 400gm,1,532113,8/1/2030,3,36.1,108.3,32.93,98.79,32.93,98.79,0.15,14.82,113.61
131000232,Ronagrow 400gm,1,545243,8/1/2030,3,36.1,108.3,33.7,101.1,33.7,101.1,0.15,15.17,116.27
131000232,Ronagrow 400gm,1,510598,8/1/2030,1,36.1,36.1,31.2,31.2,31.2,31.2,0.15,4.68,35.88
131000233,Ronalac  AC 400gm,1,524131,8/1/2030,3,46,138,40.3,120.9,40.3,120.9,0.15,18.14,139.04
131000234,Ronalac - AR 400g,1,498825,8/1/2030,2,46,92,40,80,40,80,0.15,12,92
131000234,Ronalac - AR 400g,1,477155,8/1/2030,1,46,46,40,40,40,40,0.15,6,46
131000236,Ronalac  No 1  400gm,1,540429,8/1/2030,4,36.1,144.4,33.7,134.8,33.7,134.8,0.15,20.22,155.02
131000236,Ronalac  No 1  400gm,1,536821,8/1/2030,3,36.1,108.3,33.7,101.1,33.7,101.1,0.15,15.17,116.27
131000237,Ronalac  No 2  400gm,1,548538,8/1/2030,3,36.1,108.3,32.93,98.79,32.93,98.79,0.15,14.82,113.61
131000237,Ronalac  No 2  400gm,1,532116,8/1/2030,1,36.1,36.1,32.93,32.93,32.93,32.93,0.15,4.94,37.87
131000237,Ronalac  No 2  400gm,1,505308,8/1/2030,1,34.35,34.35,34.35,34.35,34.35,34.35,0.15,5.15,39.5
131000317,Ronalac No 2 850g,1,545398,8/1/2030,6,81.4,488.4,69.19,415.14,69.19,415.14,0.15,62.27,477.41
131000317,Ronalac No 2 850g,1,536822,8/1/2030,1,75.85,75.85,70.75,70.75,70.75,70.75,0.15,10.61,81.36
131000572,Ronalac No.1 1700g,1,548536,8/1/2030,2,151.65,303.3,138.31,276.62,138.31,276.62,0.15,41.49,318.11
131000573,Ronalac No.2 1700g,1,548539,8/1/2030,2,151.65,303.3,138.31,276.62,138.31,276.62,0.15,41.49,318.11
131000316,Ronalac No1 850g,1,548537,8/1/2030,2,81.4,162.8,69.19,138.38,69.19,138.38,0.15,20.76,159.14
131000316,Ronalac No1 850g,1,505310,8/1/2030,1,75.85,75.85,71.74,71.74,71.74,71.74,0.15,10.76,82.5
121020598,Rose Aroma Hair Brush 4701,1,511545,8/1/2030,2,15,30,8.5,17,8.5,17,0.15,2.55,19.55
121020584,Rose Aroma Hair Brush 4703,1,461700,8/1/2030,1,28,28,17.92,17.92,17.92,17.92,0.15,2.69,20.61
121020586,Rose Aroma Hair Brush 4705,1,461702,8/1/2030,1,17,17,10.88,10.88,10.88,10.88,0.15,1.63,12.51
121020585,Rose Aroma Hair Brush 4706,1,461701,8/1/2030,1,17,17,10.88,10.88,10.88,10.88,0.15,1.63,12.51
121020593,Rose Aroma Hair Brush 4717,1,461709,8/1/2030,1,17.39,17.39,11.13,11.13,11.13,11.13,0.15,1.67,12.8
121020592,Rose Aroma Hair Brush 4725,1,461708,8/1/2030,1,17,17,10.88,10.88,10.88,10.88,0.15,1.63,12.51
121021739,Rose Aroma Hair Brush 4729,1,511550,8/1/2030,1,15,15,8.5,8.5,8.5,8.5,0.15,1.28,9.78
121020546,Rose Aroma hair Brush 4743,1,461599,8/1/2030,1,18.26,18.26,11.69,11.69,11.69,11.69,0.15,1.75,13.44
121020589,Rose Aroma Hair Brush Bl 4723,1,461705,8/1/2030,1,19,19,12.16,12.16,12.16,12.16,0.15,1.82,13.98
121020588,Rose Aroma Hair Brush Bl 4732,1,461704,8/1/2030,2,14.04,28.08,8.99,17.98,8.99,17.98,0.15,2.7,20.68
121020600,Rose Aroma Hair Brush Zigzag,1,461721,8/1/2030,1,14,14,8.96,8.96,8.96,8.96,0.15,1.34,10.3
111002052,Roxonin 60mg tab 20,F230500,545648,8/1/2030,2,30.4,60.8,30.4,60.8,18.24,36.48,0,0,36.48
111004364,Roxonin Tape 100mg 7 Tab,A234LA,539915,8/1/2030,2,34.5,69,34.5,69,28.75,57.5,0,0,57.5
111004503,Roxonin Tape 50mg 7 Patch,B264SA,538123,8/1/2030,2,27.6,55.2,27.6,55.2,23,46,0,0,46
121021914,Royal Honey 20 Sachets,1,547264,8/1/2030,5,25,125,10.2,51,10.2,51,0.15,7.65,58.65
111004248,Rozavi 10 mg Tab,f210492,456566,8/1/2030,1,51.45,51.45,51.45,51.45,25.73,25.73,0,0,25.73
111002059,Rumafen 1% 50g Gel,1,447668,8/1/2030,1,11.75,11.75,11.75,11.75,7.64,7.64,0,0,7.64
111003947,Rumafen 1% gel 100gm,23df99,505492,8/1/2030,3,23.5,70.5,23.5,70.5,0,0,0,0,0
111004242,Ruwatonexy 50 Cap,EB02-0334,526206,8/1/2030,2,79.75,159.5,79.75,159.5,55.83,111.65,0,0,111.65
111004359,Rybelsus 14mg 30 Tab,NS6KC13,536579,8/1/2030,1,456.7,456.7,456.7,456.7,415.19,415.19,0,0,415.19
111000003,S.S Pure Cod Liver Oil 120 Cap,4908075,476270,8/1/2030,1,115.4,115.4,115.4,115.4,88.86,88.86,0,0,88.86
131000606,S-26 Milk 1800g,1,527238,8/1/2030,1,172,172,166.81,166.81,166.81,166.81,0.15,25.02,191.83
131000606,S-26 Milk 1800g,1,540443,8/1/2030,1,172,172,165.75,165.75,165.75,165.75,0.15,24.86,190.61
131000245,S-26 Milk 400g,1,548643,8/1/2030,6,43.07,258.42,41.11,246.66,41.11,246.66,0.15,37,283.66
131000322,S-26 Milk 900g,1,525357,8/1/2030,1,84,84,79.6,79.6,79.6,79.6,0.15,11.94,91.54
131000322,S-26 Milk 900g,1,525992,8/1/2030,1,84,84,80.54,80.54,80.54,80.54,0.15,12.08,92.62
131000322,S-26 Milk 900g,1,545399,8/1/2030,1,84,84,79.69,79.69,79.69,79.69,0.15,11.95,91.64
121021105,Sabaya Solution Lensess,1,548233,8/1/2030,5,25,125,7.5,37.5,7.5,37.5,0,0,37.5
151001848,Safa Med Hot Cold Medium,3,519578,8/1/2030,1,35,35,15,15,15,15,0,0,15
151001678,Safe Med Cooling Patch 5*12cm,1,451716,8/1/2030,1,20,20,7,7,7,7,0,0,7
111002066,Salibet Oint. 30 gm,BB0428,546220,8/1/2030,4,12.9,51.6,12.9,51.6,8.28,33.11,0,0,33.11
111002073,Salipax 20mg cap,24010005,536417,8/1/2030,1,84.45,84.45,84.45,84.45,73.44,73.44,0,0,73.44
121016796,Salonpas Pain Relif Patch 7cmx10cm 5 Patches,1,500908,8/1/2030,4,33,132,26.75,107,26.75,107,0,0,107
121003962,Salonpas Patch 6.50x4.2cm 20Patch,a805t,540715,8/1/2030,6,16,96,10.75,64.5,10.21,61.28,0,0,61.28
121009688,Salonpas Patch Large 2pcs 25(box),1,515600,8/1/2030,4,12,48,9.25,37,9.25,37,0,0,37
121008742,Sandal Splint M,36,350826,8/1/2030,1,42,42,42,42,23.94,23.94,0,0,23.94
142000072,Sanita Elegance Cullote Large Jumbo 4x18,1,419974,8/1/2030,3,88,264,74.25,222.75,74.25,222.75,0,0,222.75
142000073,Sanita Elegance Cullote X-Large Jumbo 4x14,1,425922,8/1/2030,3,88,264,74.25,222.75,74.25,222.75,0,0,222.75
141000291,Sanita Elegance Large Reg 4x10,1,539193,8/1/2030,1,40,40,25.21,25.21,25.21,25.21,0,0,25.21
142000004,Sanita Elegance Medium 4×12,1,520341,8/1/2030,3,40,120,25.16,75.47,25.16,75.47,0,0,75.47
121011214,Sanita Elegance Medium Jumbo 2x22,1,487229,8/1/2030,1,63,63,52.5,52.5,52.5,52.5,0,0,52.5
141000377,Sanita Elegance Small Jumbo 2x25,1,480614,8/1/2030,1,63,63,52.5,52.5,52.5,52.5,0,0,52.5
142000067,Sanita Elegance X-Large Reg 4x10,1,539194,8/1/2030,3,40,120,25.21,75.62,25.21,75.62,0,0,75.62
111003949,Sanovit Iron 320 ml Syrup,231362,539916,8/1/2030,1,26.55,26.55,26.55,26.55,18.59,18.59,0,0,18.59
111003948,Sanovit Mineral Syrup 320 ml,231350,529009,8/1/2030,2,26.55,53.1,18.59,37.18,18.59,37.18,0,0,37.18
111003851,Sapofen Junior Susp 100mg 120ML,1149680,536373,8/1/2030,4,7.2,28.8,7.2,28.8,5.71,22.86,0,0,22.86
111003851,Sapofen Junior Susp 100mg 120ML,1149682,547663,8/1/2030,7,7.2,50.4,5.45,38.15,5.45,38.15,0,0,38.15
111002080,Sapofen tabs 600mg rmbp 30 p,1155308,549193,8/1/2030,9,17.4,156.6,17.4,156.6,13.05,117.46,0,0,117.46
111003896,Sartan 100mg Tab,B425,468099,8/1/2030,1,87.9,87.9,87.9,87.9,47.87,47.87,0,0,47.87
111003897,Sartan 50mg Tab,C881,546221,8/1/2030,2,40.8,81.6,40.8,81.6,21.42,42.84,0,0,42.84
121012391,Sasmar Classic Water Pump 60ml,1,515601,8/1/2030,2,36,72,25.5,51,25.5,51,0,0,51
121012393,Sasmar Strawberry Flavour Pump 60ml,1,515603,8/1/2030,3,36,108,25.5,76.5,25.5,76.5,0,0,76.5
121006067,Sauna Suit 0040 Sundal,1,353786,8/1/2030,2,60,120,25,50,25,50,0.15,7.5,57.5
121006067,Sauna Suit 0040 Sundal,1,350872,8/1/2030,2,60,120,60,120,34.2,68.4,0.15,10.26,78.66
111004017,Savir Cream 15g,17939,530347,8/1/2030,2,38,76,38,76,22.62,45.24,0,0,45.24
111004017,Savir Cream 15g,1,506410,8/1/2030,1,38,38,38,38,22.62,22.62,0,0,22.62
111003279,Savy Syrup 100ml,1153395,529010,8/1/2030,2,49.75,99.5,22.8,45.6,22.8,45.6,0,0,45.6
111003279,Savy Syrup 100ml,1145195,526769,8/1/2030,2,44.75,89.5,44.75,89.5,37.29,74.58,0,0,74.58
111002090,Scopinal 10mg 20tab,6057,543947,8/1/2030,9,7.4,66.6,7.4,66.6,5.55,49.95,0,0,49.95
111002091,Scopinal Inj.,5396,547664,8/1/2030,2,12.7,25.4,10.58,21.16,10.58,21.16,0,0,21.16
121004029,Secret Nail file Silver,1,450169,8/1/2030,1,13,13,13,13,8.45,8.45,0.15,1.27,9.72
111002552,Selecta 10mg F.C Tab,BB0203,544968,8/1/2030,1,31.6,31.6,17.64,17.64,17.64,17.64,0,0,17.64
111002549,Selecta 2.5mg F.C Tap,BB0070,544970,8/1/2030,1,14.85,14.85,8.91,8.91,8.91,8.91,0,0,8.91
111002541,Selecta 5mg F.C Tap,am0357,524012,8/1/2030,1,22.3,22.3,22.3,22.3,12.45,12.45,0,0,12.45
111002542,Selecta Plus 5mg/12.5mg F.C Tap,AW0174,544969,8/1/2030,1,21.25,21.25,12.75,12.75,12.75,12.75,0,0,12.75
121022151,Self Bond Intimate For Men,1,540265,8/1/2030,3,100,300,100,300,55,165,0.15,24.75,189.75
121022152,Self Bond Intimate For Women,1,540266,8/1/2030,3,100,300,100,300,55,165,0.15,24.75,189.75
121021878,Sensodyne Clinical White Enamel Strengthening 75ml,1,526620,8/1/2030,4,45,180,39.86,159.44,39.06,156.25,0.15,23.44,179.69
121021175,Sensodyne Complet Protect White 75ml,1,527329,8/1/2030,2,37,74,29.18,58.36,28.6,57.19,0.15,8.58,65.77
121020171,Sensodyne Complete Protection Fresh Breath T/P 75ML,1,527330,8/1/2030,3,37,111,29.18,87.54,28.6,85.79,0.15,12.87,98.66
121020175,Sensodyne Deep Clean Extra Fresh 100ml 33% T.p,1,528764,8/1/2030,4,27,108,22.05,88.2,22.05,88.2,0.15,13.23,101.43
121016602,Sensodyne Multi Care Herbal T.P 100ML,1,528765,8/1/2030,1,30,30,23.89,23.89,23.89,23.89,0.15,3.58,27.47
121021941,Sensodyne Pronamel Kids T.P 50ml,1,545213,8/1/2030,3,23,69,20.83,62.49,20.41,61.24,0.15,9.19,70.43
121015483,Sensodyne Rapid Action T.B 1+1 67495,1,506370,8/1/2030,1,30,30,24.17,24.17,24.17,24.17,0,0,24.17
121015482,Sensodyne Repair & Protect T.B 1+1 67456,1,545216,8/1/2030,4,30,120,25.38,101.52,24.87,99.49,0,0,99.49
121016386,sensodyne sensitivity gum whitening T.P 75ml,1,545218,8/1/2030,1,37,37,29.75,29.75,29.16,29.16,0.15,4.37,33.53
121015815,Sensodyne T.B Complete Protection Soft 1+1 67458,1,506371,8/1/2030,1,30,30,24.17,24.17,24.17,24.17,0,0,24.17
121015813,Sensodyne T.P Extra Fresh 75ml 67288,1,519786,8/1/2030,4,27,108,21.88,87.52,21.88,87.52,0.15,13.13,100.65
121015813,Sensodyne T.P Extra Fresh 75ml 67288,1,545215,8/1/2030,5,27,135,21.88,109.4,21.44,107.21,0.15,16.08,123.29
121014113,Sensodyne T.P Multi Care + Whitening 50ml,1,500615,8/1/2030,3,20,60,15.75,47.25,15.75,47.25,0.15,7.09,54.34
121013876,Sensodyne T.P Multi Care + Whitening 75ml,1,539103,8/1/2030,2,30,60,23.89,47.78,23.89,47.78,0.15,7.17,54.95
121013876,Sensodyne T.P Multi Care + Whitening 75ml,1,500616,8/1/2030,3,30,90,22.75,68.25,22.75,68.25,0.15,10.24,78.49
121013877,Sensodyne T.P Original 75ml 67441,1,528766,8/1/2030,2,25,50,20.21,40.42,20.21,40.42,0.15,6.06,46.48
121013877,Sensodyne T.P Original 75ml 67441,1,504844,8/1/2030,3,26,78,19.25,57.75,19.25,57.75,0.15,8.66,66.41
121013877,Sensodyne T.P Original 75ml 67441,1,539165,8/1/2030,3,25,75,20.21,60.63,20.21,60.63,0.15,9.09,69.72
121007637,Sensodyne T.P Pronamel Gentle Whitening 75ml 67201,1,492602,8/1/2030,1,30,30,25.75,25.75,25.24,25.24,0.15,3.79,29.03
121007638,Sensodyne T.P Rapid Relier Action 75ml 67293,6666655,449608,8/1/2030,6,26,156,20,120,13,78,0,0,78
121009594,Sensodyne T.P Repair And Protect 75ml 67296,1,545210,8/1/2030,3,37,111,29.18,87.54,28.6,85.79,0.15,12.87,98.66
121009594,Sensodyne T.P Repair And Protect 75ml 67296,1,533361,8/1/2030,1,37,37,29.18,29.18,29.18,29.18,0.15,4.38,33.56
121022264,Sensodyne T/P Extra Whitening 75ml,1,548237,8/1/2030,3,30,90,23.89,71.67,23.41,70.24,0.15,10.54,80.78
121020186,Sensodyne TB Gentle Sensitive Extra Soft,1,547417,8/1/2030,8,20,160,17.5,140,17.5,140,0,0,140
111002111,Seretide Evohaler 250 mcg,7U3L,544903,8/1/2030,1,148.85,148.85,122.97,122.97,122.97,122.97,0,0,122.97
111002112,Seretide evohaler 50mcg,5M8P,544904,8/1/2030,1,79.9,79.9,69.48,69.48,69.48,69.48,0,0,69.48
111002115,Seroquel 200mg 60tab,SN485,540717,8/1/2030,2,220.65,441.3,220.65,441.3,191.88,383.75,0,0,383.75
111002116,Seroquel 300mg tab,sm061,522637,8/1/2030,1,165.5,165.5,165.5,165.5,143.92,143.92,0,0,143.92
111002117,Seroxat 20mg tabs bot/ 30  ea,96VG,532473,8/1/2030,1,60.3,60.3,60.3,60.3,50.25,50.25,0,0,50.25
111002117,Seroxat 20mg tabs bot/ 30  ea,BXCR,531349,8/1/2030,1,60.3,60.3,50.25,50.25,50.25,50.25,0,0,50.25
111002546,Seroxat CR 12.5mg 30Tap,332W,546041,8/1/2030,2,61.9,123.8,61.9,123.8,51.59,103.17,0,0,103.17
111003644,Sevikar 20/10mg 28tab,f220494,544927,8/1/2030,1,86.9,86.9,68.77,68.77,68.77,68.77,0,0,68.77
111003423,Sevikar 20/5mg 28 Tap,F240216,549194,8/1/2030,2,70.6,141.2,70.6,141.2,55.87,111.74,0,0,111.74
111003631,Sevikar 40/10 mg,F230399,544926,8/1/2030,1,99.05,99.05,83.55,83.55,83.55,83.55,0,0,83.55
111003631,Sevikar 40/10 mg,f220047,455920,8/1/2030,1,99.05,99.05,99.05,99.05,86.13,86.13,0,0,86.13
111003478,Sevikar 40/5mg 28 Tap,F240234,543892,8/1/2030,1,92.35,92.35,92.35,92.35,73.08,73.08,0,0,73.08
111003899,Sevikar Hct 20/5/12.5mg 28 Tab,f220251,544945,8/1/2030,1,86.85,86.85,72.5,72.5,72.5,72.5,0,0,72.5
111003899,Sevikar Hct 20/5/12.5mg 28 Tab,f231027,524019,8/1/2030,1,86.85,86.85,86.85,86.85,68.73,68.73,0,0,68.73
111004355,Sevikar Hct 40/10/25 mg 28 Tab,f220800,544942,8/1/2030,1,124.2,124.2,98.28,98.28,98.28,98.28,0,0,98.28
111003901,Sevikar Hct 40/5/25mg 28 Tab,f220798,544943,8/1/2030,1,110.95,110.95,87.8,87.8,87.8,87.8,0,0,87.8
121014055,Shifa Gel Wet Look 500ml,1,447992,8/1/2030,1,12,12,12,12,7.8,7.8,0.15,1.17,8.97
121014055,Shifa Gel Wet Look 500ml,333333,447998,8/1/2030,2,12,24,12,24,7.8,15.6,0.15,2.34,17.94
121006923,Shifa Scrub 300 ML,1,539066,8/1/2030,3,10,30,5.35,16.05,5.35,16.05,0.15,2.41,18.46
121006744,Shifa Scrub 500ml,1,449954,8/1/2030,1,16,16,16,16,10.4,10.4,0.15,1.56,11.96
121006744,Shifa Scrub 500ml,1,539065,8/1/2030,3,15,45,7.5,22.5,7.5,22.5,0.15,3.38,25.88
121006744,Shifa Scrub 500ml,1,448880,8/1/2030,2,16,32,16,32,10.4,20.8,0.15,3.12,23.92
121014061,Shifa Scrub Apricort 300ml,1,482080,8/1/2030,2,10,20,5,10,5,10,0.15,1.5,11.5
121014513,Shifa Scrub Apricort 500ml,1,524544,8/1/2030,2,15,30,7.5,15,7.5,15,0.15,2.25,17.25
121013935,Shifa Scrub Cocoa Butter 500ml,1,437636,8/1/2030,2,15,30,7,14,7,14,0.15,2.1,16.1
121016713,Shifa Scrub Lemon 500ml,1,539067,8/1/2030,3,15,45,7.5,22.5,7.5,22.5,0.15,3.38,25.88
121014060,Shifa Scrub Mint 300ml,1,539068,8/1/2030,2,10,20,5.35,10.7,5.35,10.7,0.15,1.61,12.31
121014815,Shifa Scrub Raspberry 300ml,1,534085,8/1/2030,2,10,20,5.35,10.7,5.35,10.7,0.15,1.61,12.31
121014059,Shifa Scrub Strawberry 300ml,1,522823,8/1/2030,6,10,60,5.35,32.1,5.35,32.1,0.15,4.82,36.92
121009029,Shoeib 1032 Eye Patch,9999999999,504466,8/1/2030,2,26,52,11,22,11,22,0.15,3.3,25.3
121004106,Shoeib 10Pcs Blades 906,1,449966,8/1/2030,2,13,26,13,26,8.45,16.9,0.15,2.54,19.44
121004108,Shoeib 1112we Sapphir Nailfiie 9cm,1,299791,8/1/2030,1,9,9,9,9,4.5,4.5,0.15,0.68,5.18
121004109,Shoeib 1113we Sapphir Nailfile 13cm,1,266224,8/1/2030,6,10,60,10,60,5.63,33.75,0.15,5.06,38.81
121004112,Shoeib 25 Nipper In 8cm Chrome,1,450140,8/1/2030,1,25,25,25,25,16.25,16.25,0.15,2.44,18.69
121004117,Shoeib 398 Delux Nail Clip W File Chr M,1,299788,8/1/2030,1,16,16,16,16,8,8,0.15,1.2,9.2
121006278,Shoeib 3way buffer in big pink big,1,290826,8/1/2030,4,10,40,10,40,6,24,0.15,3.6,27.6
121009025,Shoeib 406R Baby Nail,1,273515,8/1/2030,1,8,8,8,8,4,4,0.15,0.6,4.6
121013317,Shoeib 4718 Cuticle Scissors 50344,1,450152,8/1/2030,1,18,18,18,18,11.7,11.7,0.15,1.76,13.46
121004127,Shoeib 4718 Cuticle Scissors Stainles Polished,1,461438,8/1/2030,3,20,60,12.8,38.4,12.8,38.4,0.15,5.76,44.16
121004134,Shoeib 4731 Manicure Set,1,449960,8/1/2030,1,14,14,14,14,9.1,9.1,0.15,1.37,10.47
121004140,Shoeib 627 French Manicure Nail Tips,1,337764,8/1/2030,6,25,150,25,150,15,90,0.15,13.5,103.5
121004141,Shoeib 628 French Nail Tips,1,337765,8/1/2030,2,25,50,25,50,15,30,0.15,4.5,34.5
121004142,Shoeib 629 French Manic Nail Tips,1,337766,8/1/2030,8,25,200,25,200,15,120,0.15,18,138
121015232,Shoeib Brush 202,1,450126,8/1/2030,5,9,45,9,45,5.85,29.25,0.15,4.39,33.64
121013309,Shoeib Brush 303,1,450115,8/1/2030,1,22,22,22,22,14.3,14.3,0.15,2.15,16.45
121004160,Shoeib Eyelash fomer 3764,1,266250,8/1/2030,6,17,102,17,102,10.2,61.2,0.15,9.18,70.38
121004162,Shoeib Foot Stone 896,1,253348,8/1/2030,1,9,9,9,9,4.95,4.95,0.15,0.74,5.69
121004163,Shoeib Footrasp Stainless 897,9999999999,504469,8/1/2030,2,22,44,9.8,19.6,9.8,19.6,0.15,2.94,22.54
121004163,Shoeib Footrasp Stainless 897,1,266212,8/1/2030,4,12,48,12,48,6.69,26.74,0.15,4.01,30.75
121011125,Shoeib french manicure nail tips 630,1,337767,8/1/2030,7,25,175,25,175,15,105,0.15,15.75,120.75
121011126,Shoeib French Manicure Nail Tips 631,1,337768,8/1/2030,3,25,75,25,75,15,45,0.15,6.75,51.75
121004164,Shoeib Indivi Lashes O. Touch Black 601Y,9999999999,504473,8/1/2030,2,25,50,10,20,10,20,0.15,3,23
121015569,Shoeib Lashes Gluein Black 605y,1,405606,8/1/2030,4,20,80,20,80,10,40,0.15,6,46
121008989,Shoeib Nail Clipper 405matt,1,267925,8/1/2030,1,16,16,16,16,8,8,0.15,1.2,9.2
121004168,Shoeib Nail Scissors Stainles Plished 4717,1,461439,8/1/2030,4,20,80,12.8,51.2,12.8,51.2,0.15,7.68,58.88
121004170,Shoeib One touch black 101Y,1,504465,8/1/2030,2,26,52,11,22,11,22,0.15,3.3,25.3
121004173,Shoeib One Touch Black 107Y,1,504467,8/1/2030,2,26,52,13,26,13,26,0.15,3.9,29.9
121004174,Shoeib One Touch Black 109Y,1,504468,8/1/2030,2,26,52,13,26,13,26,0.15,3.9,29.9
121004176,Shoeib Oval Brush Big 206,1,267929,8/1/2030,6,25,150,25,150,12.5,75,0.15,11.25,86.25
121004178,Shoeib Pencil Sharpener 1604,1,461448,8/1/2030,3,12,36,7.68,23.04,7.68,23.04,0.15,3.46,26.5
121004184,Shoeib Rani Jolie Nail glue 626,1,433816,8/1/2030,6,20,120,20,120,10,60,0.15,9,69
121004185,Shoeib Rect Brush Small 208,1,267943,8/1/2030,7,19,133,19,133,9.77,68.4,0.15,10.26,78.66
121004186,Shoeib Rect brush Small 209,1,274493,8/1/2030,3,19,57,19,57,9.5,28.5,0.15,4.28,32.78
121004187,Shoeib Round Brush 204,1,267928,8/1/2030,3,18,54,18,54,9,27,0.15,4.05,31.05
121004188,Shoeib Round Brush 205,1,253351,8/1/2030,3,19,57,19,57,9.5,28.5,0.15,4.28,32.78
121004190,Shoeib Sapphire Nailfile 15cm 1131we,1,266176,8/1/2030,2,10,20,10,20,5,10,0.15,1.5,11.5
121013307,Shoeib tweezer 6477,1,450137,8/1/2030,2,14,28,14,28,9.1,18.2,0.15,2.73,20.93
121013307,Shoeib tweezer 6477,1,449962,8/1/2030,12,22,264,22,264,14.3,171.6,0.15,25.74,197.34
121004199,Shoeib Tweezers 6225/7,1,266227,8/1/2030,6,12,72,12,72,6.84,41.04,0.15,6.16,47.2
121004204,Shoeib Tweezers 6278,1,273527,8/1/2030,2,10,20,10,20,5,10,0.15,1.5,11.5
121015869,Shoeib Tweezers In Slant 6285,1,450136,8/1/2030,1,11,11,11,11,7.15,7.15,0.15,1.07,8.22
121004236,Signal Cavity Fighter 120ml 207573,1,528769,8/1/2030,2,9,18,5.42,10.84,5.42,10.84,0.15,1.63,12.47
121004236,Signal Cavity Fighter 120ml 207573,1,500617,8/1/2030,1,9,9,5.42,5.42,5.42,5.42,0.15,0.81,6.23
121004237,Signal Cavity Fighter 25ml 202928,1,524545,8/1/2030,1,3,3,1.16,1.16,1.16,1.16,0.15,0.17,1.33
121004237,Signal Cavity Fighter 25ml 202928,1,516057,8/1/2030,1,3,3,1.16,1.16,1.16,1.16,0.15,0.17,1.33
121004238,Signal Cavity Fighter 50ml 202929,1,547144,8/1/2030,7,6,42,3.1,21.7,3.1,21.7,0.15,3.26,24.96
121004245,Signal CF Herbal Miswak 120ml,1,528768,8/1/2030,6,14,84,7.84,47.04,7.84,47.04,0.15,7.06,54.1
121016860,Signal Complete 8 Nature Elements Clove Sensitive t.p 100m,1,511001,8/1/2030,1,20,20,11.99,11.99,11.99,11.99,0.15,1.8,13.79
