Item No.,Item name,Patch No.,Ascon code,EXPIRY DATE,Qty,sp,TSP,PP,TPP,CP,TCP,Vat,vat value,total cost
111000843,Epicogel  Susp.,2402779,549327,8/1/2030,3,6.2,18.6,6.2,18.6,4.34,13.02,0,0,13.02
111004472,Epicure Plus Oint 30ml Tube,1,548230,8/1/2030,1,33.91,33.91,18.65,18.65,18.65,18.65,0.15,2.8,21.45
111000844,Epimag / Eff Gran,2407969,549319,8/1/2030,3,6.2,18.6,6.2,18.6,5.17,15.5,0,0,15.5
111004198,Epitam 500mg 30 Tab,7132,541312,8/1/2030,1,82.35,82.35,82.35,82.35,71.61,71.61,0,0,71.61
121021474,Eralyce Cream 1% 2x30gm,1,506419,8/1/2030,1,85.8,85.8,85.8,85.8,49.74,49.74,0,0,49.74
111004107,Eralyce Cream 1% 30gm,17977,542305,8/1/2030,1,42.9,42.9,35.51,35.51,35.51,35.51,0,0,35.51
111004108,Eralyce Cream 5% 30gm,1,507769,8/1/2030,2,42.9,85.8,42.9,85.8,29.79,59.59,0,0,59.59
111004108,Eralyce Cream 5% 30gm,16781,504432,8/1/2030,1,42.9,42.9,29.79,29.79,29.79,29.79,0,0,29.79
111003395,Erecta 100mg F.C ATab,zc0119,499465,8/1/2030,3.5,48.55,169.93,48.55,169.93,9.18,32.14,0,0,32.14
111003379,Erecta 50mg 4Tab,AM0193,546180,8/1/2030,2,48.55,97.1,48.55,97.1,20.23,40.46,0,0,40.46
111003379,Erecta 50mg 4Tab,zg0152,499466,8/1/2030,0.75,48.55,36.41,48.55,36.41,23.87,17.9,0,0,17.9
121001270,Eskinol NFC  Papaya 225 ml,1,534109,8/1/2030,3,9,27,5.75,17.25,5.75,17.25,0.15,2.59,19.84
121001276,Eskinol NFC Lemon 225 ml,1,548142,8/1/2030,6,9,54,5.75,34.5,5.75,34.5,0.15,5.18,39.68
111004043,Essential D 10000 IU 60 Caps,24D210-1,540518,8/1/2030,2,38.45,76.9,38.45,76.9,24.67,49.35,0,0,49.35
111004043,Essential D 10000 IU 60 Caps,23H137-1,516773,8/1/2030,1,38.45,38.45,38.45,38.45,24.63,24.63,0,0,24.63
111004356,Essential D3 1000 iu 60 cap,23K092-1,531295,8/1/2030,1,33,33,21.18,21.18,21.18,21.18,0,0,21.18
111003353,Etoria FC 60mg 28 Tap,1150565,544915,8/1/2030,1,60.45,60.45,48.36,48.36,48.36,48.36,0,0,48.36
111002907,Eucarbon 30mg 30Tap,4768A,541001,8/1/2030,6,12.95,77.7,12.95,77.7,9.17,55.04,0,0,55.04
121020764,Eucerin Advanced Repair Cream 454gm,1,506445,8/1/2030,1,120,120,62.7,62.7,62.7,62.7,0.15,9.41,72.11
121020734,Eucerin Advanced Repair Foot Cream 85gm,1,468463,8/1/2030,1,60,60,26,26,26,26,0.15,3.9,29.9
121020734,Eucerin Advanced Repair Foot Cream 85gm,1,506444,8/1/2030,1,60,60,25.3,25.3,25.3,25.3,0.15,3.8,29.1
121021339,Eucerin Daily Hydration Creasm 226gm,1,501197,8/1/2030,1,80,80,50.4,50.4,50.4,50.4,0.15,7.56,57.96
121021478,Eucerin Itch Relief Intensive Calming Lotion 250ml,1,506448,8/1/2030,1,83,83,52.8,52.8,52.8,52.8,0.15,7.92,60.72
121021479,Eucerin Original Healing Cream 454g,1,506450,8/1/2030,1,106,106,78.65,78.65,78.65,78.65,0.15,11.8,90.45
121021342,Eucerin Sin Calming Itch Soothing cream 226gm,1,501200,8/1/2030,1,70,70,39.9,39.9,39.9,39.9,0.15,5.99,45.89
111000859,Euthyrox 100mcg 100 tab,G02A4H,543932,8/1/2030,4,31.35,125.4,31.35,125.4,26.13,104.51,0,0,104.51
111000860,Euthyrox 150mcg 100 tab,g01tah,511433,8/1/2030,1,36.55,36.55,36.55,36.55,30.46,30.46,0,0,30.46
111000860,Euthyrox 150mcg 100 tab,G01X82,527909,8/1/2030,3,36.55,109.65,36.55,109.65,30.46,91.37,0,0,91.37
111000861,Euthyrox 25mcg 100 tab,G02A74,543769,8/1/2030,3,17.05,51.15,17.05,51.15,14.21,42.63,0,0,42.63
111000862,Euthyrox 50mcg 100 tab,G027FG,536789,8/1/2030,1,22.25,22.25,22.25,22.25,18.54,18.54,0,0,18.54
121001281,Eva Smokers Tooth Powder Florin 45g,1,464754,8/1/2030,1,11,11,7.25,7.25,7.25,7.25,0.15,1.09,8.34
111002916,Evit 400mg 30Cap,5901,526676,8/1/2030,1,36.3,36.3,36.3,36.3,24.32,24.32,0,0,24.32
111002916,Evit 400mg 30Cap,6192,527912,8/1/2030,1,36.3,36.3,36.3,36.3,20.17,20.17,0,0,20.17
111004253,Evoka 60 gm 4 Tab,3714001,541313,8/1/2030,2,49,98,49,98,20.42,40.84,0,0,40.84
151000339,Evra Transdermal 3 Patches,V41303AA,549328,8/1/2030,1,24.15,24.15,24.15,24.15,20.13,20.13,0,0,20.13
111000877,Exforge 160/10mg FC 28 tab,B9078V,518260,8/1/2030,1,74,74,74,74,61.78,61.78,0,0,61.78
111003171,Exforge HCT 10/160/12.5mg 28Tab,B9095U,516571,8/1/2030,2,83,166,83,166,69.22,138.44,0,0,138.44
111003169,Exforge HCT 10/160/25mg 28Tab,b9088h,524097,8/1/2030,1,83,83,83,83,69.29,69.29,0,0,69.29
111003170,Exforge HCT 5/160/12.5mg 28Tab,B9108F,543942,8/1/2030,2,71,142,71,142,58.65,117.31,0,0,117.31
111003313,Exforge HCT 5/160/25mg 28Tab,b8919r,544941,8/1/2030,1,71,71,58.65,58.65,58.65,58.65,0,0,58.65
111003313,Exforge HCT 5/160/25mg 28Tab,B8919R,488397,8/1/2030,1,71,71,71,71,58.65,58.65,0,0,58.65
121011608,Expan N.Cough Syrup 100m,48221087,455681,8/1/2030,1,39.65,39.65,39.65,39.65,33.04,33.04,0,0,33.04
111000880,Exylin syrup 14mg/5ml 100ml p,2000659,549175,8/1/2030,14,7.7,107.8,7.7,107.8,6.1,85.35,0,0,85.35
111000881,Exylin Syrup Ped. 7mg/5ml 100ml,1153617,545721,8/1/2030,2,6,12,6,12,4.75,9.5,0,0,9.5
121019905,Eye Lashes,1,449959,8/1/2030,6,17.5,105,17.5,105,11.38,68.25,0.15,10.24,78.49
121001290,Eye pad Adult .Box,1,404445,8/1/2030,5,15,75,6.5,32.5,6.5,32.5,0,0,32.5
121001291,Eye Pad Child .Box,1,463773,8/1/2030,6,15,90,5.6,33.6,5.6,33.6,0,0,33.6
121014396,Eye Pad For Childrens Eye BAD002,1,447803,8/1/2030,1,15,15,12,12,7.8,7.8,0,0,7.8
121011045,Eyelash Duralash Flare Short Black,1,449335,8/1/2030,1,120,120,120,120,76.8,76.8,0,0,76.8
111000884,Ezilax Syrup 300  ml,4KJ281D,549329,8/1/2030,4,21.95,87.8,21.95,87.8,15.92,63.66,0,0,63.66
111000885,Ezipan 100ml Srup,3XA264D,540649,8/1/2030,4,44.75,179,44.75,179,17.16,68.62,0,0,68.62
111000887,Ezolvin 4mg/5mg syrup,OS381,532172,8/1/2030,2,7.6,15.2,7.6,15.2,5.76,11.52,0,0,11.52
111000887,Ezolvin 4mg/5mg syrup,OS339,546181,8/1/2030,2,7.6,15.2,7.6,15.2,6.33,12.67,0,0,12.67
111000888,Ezolvin 8 mg 20 Tab,OT434,546182,8/1/2030,6,8.85,53.1,8.85,53.1,7.38,44.25,0,0,44.25
131000066,Fabimilk No  2  900g,1,498819,8/1/2030,1,83,83,71.75,71.75,71.75,71.75,0.15,10.76,82.51
121016477,Face mask Black,1,534639,8/1/2030,4,25,100,4.75,19,4.75,19,0,0,19
121021220,Fade Out Advanced Whitening Day Cream Spf 25 50 ml,1,524344,8/1/2030,2,50,100,31,62,31,62,0.15,9.3,71.3
121018572,Fade Out Advanced Whitening Moisturizer Cream Spf 50ml,1,524345,8/1/2030,3,50,150,31,93,31,93,0.15,13.95,106.95
121018573,Fade Out Advanced Whitening Night Cream 50ml,1,524346,8/1/2030,1,50,50,31,31,31,31,0.15,4.65,35.65
121001313,Fade Out Cream Original Care 75ml,1,522915,8/1/2030,1,50,50,28,28,28,28,0.15,4.2,32.2
121001325,Fair - lovely Anti Marks Cream 100g 204080,1,512503,8/1/2030,2,26,52,18,36,18,36,0.15,5.4,41.4
121001323,Fair - Lovely Fairness Cream 80g 206313,1,496375,8/1/2030,1,20,20,15,15,15,15,0.15,2.25,17.25
121001323,Fair - Lovely Fairness Cream 80g 206313,1,509121,8/1/2030,10,20,200,15,150,15,150,0.15,22.5,172.5
121001322,Fair - Lovely Fairness Crm 100g,1,509120,8/1/2030,1,24,24,17.25,17.25,17.25,17.25,0.15,2.59,19.84
121001322,Fair - Lovely Fairness Crm 100g,1,548194,8/1/2030,23,24,552,16.35,376.05,16.35,376.05,0.15,56.41,432.46
121008949,Fair & Lovely Maxfairness Cream 100gm 206901,1,539048,8/1/2030,1,22,22,13.8,13.8,13.8,13.8,0.15,2.07,15.87
121001329,Fair Lovely  Fairness Cream 25g 206316,1,539049,8/1/2030,11,9,99,5.9,64.9,5.9,64.9,0.15,9.74,74.64
121001330,Fair Lovely Fairness Cream 50gm,1,548195,8/1/2030,6,15,90,10,60,10,60,0.15,9,69
121008877,Fair Lovely Maxfairness Cream 50gm 206900,1,515907,8/1/2030,1,16,16,10.85,10.85,10.85,10.85,0.15,1.63,12.48
111004304,Fallah 100mg 4 Tab,6945,541006,8/1/2030,1,43.7,43.7,43.7,43.7,14.57,14.57,0,0,14.57
111004304,Fallah 100mg 4 Tab,5825,481919,8/1/2030,2,43.7,87.4,43.7,87.4,0,0,0,0,0
111003992,Fallah 50MG 4 TAB,6272,491223,8/1/2030,1,43.7,43.7,43.7,43.7,14.57,14.57,0,0,14.57
143000034,Fam Comfort One Step 10×5×3,1,435547,8/1/2030,6,17,102,14,84,14,84,0.15,12.6,96.6
143000258,Fam Max O S (10x4)x6 33% Free,1,435545,8/1/2030,6,16,96,13,78,13,78,0.15,11.7,89.7
143000035,Fam Maxi One Step 6×3×10,1,439011,8/1/2030,4,16,64,13,52,13,52,0.15,7.8,59.8
143000310,Fam Maxi W/Wings Night 6x48 Value Pack,1,435591,8/1/2030,3,26,78,21.67,65,21.67,65,0.15,9.75,74.75
143000313,Fam Maxi W/Wings Night 8x24,1,432723,8/1/2030,4,17,68,14,56,14,56,0.15,8.4,64.4
143000314,Fam Maxi W/Wings Normal 4x30p,1,461766,8/1/2030,1,20,20,14,14,14,14,0.15,2.1,16.1
143000314,Fam Maxi W/Wings Normal 4x30p,1,435598,8/1/2030,3,17,51,14,42,14,42,0.15,6.3,48.3
143000355,Fam Maxi W/Wings Super 3D 41+9 1PX6,1,474834,8/1/2030,4,22,88,18.33,73.33,18.33,73.33,0.15,11,84.33
143000355,Fam Maxi W/Wings Super 3D 41+9 1PX6,1,432712,8/1/2030,3,22,66,18.33,55,18.33,55,0.15,8.25,63.25
143000148,Fam Maxi Wings 3x(3+1)x10,1,435595,8/1/2030,3,15,45,12,36,12,36,0.15,5.4,41.4
121011217,Fam Maxi Wings Eco 33% - 6pkt L260R33,1,435546,8/1/2030,6,16,96,13.17,79,13.17,79,0.15,11.85,90.85
143000327,Fam Maxi Wo/wf Super 8X30,1,446809,8/1/2030,9,17,153,14,126,14,126,0.15,18.9,144.9
143000296,Fam Thin Normal With Wings 9x20,1,525216,8/1/2030,4,17,68,12.67,50.67,12.67,50.67,0.15,7.6,58.27
143000295,Fam Thin Super With Wings 9x16,1,474831,8/1/2030,3,16,48,12.67,38.01,12.67,38.01,0.15,5.7,43.71
143000295,Fam Thin Super With Wings 9x16,1,525217,8/1/2030,4,17,68,12.67,50.67,12.67,50.67,0.15,7.6,58.27
143000208,Fam Wing Trifold Night 12Pkt,1,535423,8/1/2030,10,8,80,5.67,56.67,5.67,56.67,0.15,8.5,65.17
143000206,Fam Wing Trifold Normal 12Pkt,1,448568,8/1/2030,2,7,14,7,14,4.55,9.1,0.15,1.37,10.47
143000206,Fam Wing Trifold Normal 12Pkt,1,480616,8/1/2030,10,7.5,75,5.17,51.67,5.17,51.67,0.15,7.75,59.42
143000207,Fam Wing Trifold Super 12Pkt,1,461769,8/1/2030,6,7.5,45,5.17,31,5.17,31,0.15,4.65,35.65
143000223,Fam Wings Maxi 50 Pads (4x5x10) L260C18,1,435590,8/1/2030,4,22,88,18,72,18,72,0.15,10.8,82.8
111003259,Farcolin Solution,2712,541007,8/1/2030,1,12.5,12.5,12.5,12.5,10.42,10.42,0,0,10.42
121018861,Farlin Baby Wet Wipes 85pcs 1+1 free,1,505292,8/1/2030,1,26,26,26,26,26,26,0.15,3.9,29.9
141000542,Farlin Baby Wet Wipes Skin Care DT-006D,1,505293,8/1/2030,1,40,40,40,40,40,40,0.15,6,46
141000506,Farlin F-Bottle 90z (S-Neck 250cc) NF-767,1,515838,8/1/2030,4,28,112,16.25,65,16.25,65,0.15,9.75,74.75
141000498,Farlin G-F Bottle (S-Neck 240cc) BF-707G T3,1,448689,8/1/2030,2,25,50,22,44,14.3,28.6,0.15,4.29,32.89
121018339,Farlin One Piece Pacifer 0+100,1,515839,8/1/2030,10,15,150,10,100,10,100,0.15,15,115
141000507,Farlin Trans-F-Bottle 40z (120cc) Top-848 T3,1,515837,8/1/2030,5,20,100,13.75,68.75,13.75,68.75,0.15,10.31,79.06
121001413,Fash kool Garlic - Radish 1500 ml,1,500686,8/1/2030,1,45,45,35,35,35,35,0.15,5.25,40.25
121001413,Fash kool Garlic - Radish 1500 ml,1,548117,8/1/2030,3,45,135,32,96,32,96,0.15,14.4,110.4
111000897,Fast-Flam 50mg 20 tab,AD0191,546183,8/1/2030,7,26.95,188.65,26.95,188.65,14.6,102.19,0,0,102.19
111000898,Fastum 50gm gel,4047A,549330,8/1/2030,5,10.3,51.5,10.3,51.5,7.47,37.34,0,0,37.34
111003934,Fatlos 120mg 80 caps,3PE426,547507,8/1/2030,1,115.45,115.45,91.27,91.27,91.27,91.27,0,0,91.27
111000900,Faverin 100mg EC tab 30,719744,536804,8/1/2030,1,82.85,82.85,82.85,82.85,72.05,72.05,0,0,72.05
111000901,Faverin 50mg EC 60 tab,719324,468443,8/1/2030,1,82.85,82.85,82.85,82.85,72.05,72.05,0,0,72.05
111000902,Fawar Fruit Eff Salt 6sx6,26897,549218,8/1/2030,7,6.45,45.15,6.45,45.15,5.38,37.63,0,0,37.63
111003695,Femadine Vaginal Wash 200ml,17945,530351,8/1/2030,3,48,144,48,144,26.67,80.01,0,0,80.01
111003635,femara 2.5 mg letrozole,teuw6,538160,8/1/2030,0.32,183.55,58.74,183.55,58.74,159.62,51.08,0,0,51.08
121020080,Femfresh Daily Wash Intimate Wash 250ml,1,544948,8/1/2030,1,37,37,23.8,23.8,23.8,23.8,0.15,3.57,27.37
121020080,Femfresh Daily Wash Intimate Wash 250ml,1,533059,8/1/2030,6,37,222,20.4,122.4,20.4,122.4,0.15,18.36,140.76
121017322,Femfresh Intimate Spray Ultimate Care 125ml,1,546971,8/1/2030,3,25,75,12.4,37.2,12.4,37.2,0.15,5.58,42.78
121017322,Femfresh Intimate Spray Ultimate Care 125ml,1,504737,8/1/2030,2,25,50,12.4,24.8,12.4,24.8,0.15,3.72,28.52
121017322,Femfresh Intimate Spray Ultimate Care 125ml,1,524819,8/1/2030,1,25,25,12.4,12.4,12.4,12.4,0.15,1.86,14.26
121021985,Femfresh Intimate Spry Frsh 125,1,547420,8/1/2030,1,25,25,10.93,10.93,10.93,10.93,0.15,1.64,12.57
121006914,Femfresh Powder 200g,1,510819,8/1/2030,2,23,46,15,30,15,30,0.15,4.5,34.5
121018315,Femfresh Powder 200gm 20% OFF,52258,448965,8/1/2030,1,25.22,25.22,25.22,25.22,16.39,16.39,0.15,2.46,18.85
121017109,Femfresh Ultimate Care Active Fresh Wash250ml,1,546970,8/1/2030,2,46,92,24.05,48.1,24.05,48.1,0.15,7.22,55.32
121017110,Femfresh Ultimate Care Soothing Wash 250ml,1,534040,8/1/2030,3,46,138,22.6,67.8,22.6,67.8,0.15,10.17,77.97
111000915,Fenam Forte 500mg 20 tabs,6277,527917,8/1/2030,2,9.95,19.9,9.95,19.9,5.53,11.06,0,0,11.06
111000921,Fenistil Gel,AC6K,547508,8/1/2030,4,10.25,41,8.54,34.16,8.54,34.16,0,0,34.16
111003764,Fenugreek 500mg 60Cap,EB010377,497158,8/1/2030,1,98,98,98,98,74.14,74.14,0,0,74.14
111000923,Feroglobin caps,FSU2413T,549331,8/1/2030,10,21,210,21,210,17.5,175.01,0,0,175.01
111000923,Feroglobin caps,FSU2415T,545526,8/1/2030,2,21,42,21,42,17.5,35,0,0,35
111000924,Feroglobin syrup,40280,543773,8/1/2030,3,20.4,61.2,20.4,61.2,17,51,0,0,51
111000924,Feroglobin syrup,40279,536296,8/1/2030,1,20.4,20.4,20.4,20.4,17,17,0,0,17
111000926,Feromin Oral Drops 30ml,23DK09,516778,8/1/2030,3,12.6,37.8,12.6,37.8,10.48,31.44,0,0,31.44
111000927,Ferosac  inj  100mg /5ml  amp  5 p,1154061,546184,8/1/2030,1,94,94,94,94,68.66,68.66,0,0,68.66
111000927,Ferosac  inj  100mg /5ml  amp  5 p,1153228,538162,8/1/2030,1,94,94,94,94,68.66,68.66,0,0,68.66
111000928,Ferose -F 100%.35mg 30Tab,2000433,541051,8/1/2030,1,19.4,19.4,19.4,19.4,13.58,13.58,0,0,13.58
111000929,Ferose Syp 50mg/5ml  100ml,1151543,524100,8/1/2030,3,14.35,43.05,14.35,43.05,10.05,30.14,0,0,30.14
111000929,Ferose Syp 50mg/5ml  100ml,1150762,527918,8/1/2030,2,14.35,28.7,14.35,28.7,9.97,19.93,0,0,19.93
111003601,Ferro 28mg 60Cap,e0212104sg,509973,8/1/2030,2,33,66,33,66,22,44,0,0,44
111003935,Ferro Fol Cap,2202557,484462,8/1/2030,3,7,21,7,21,5.13,15.4,0,0,15.4
111003935,Ferro Fol Cap,2403381,541052,8/1/2030,2,8.4,16.8,8.4,16.8,6.65,13.3,0,0,13.3
111002965,Ferrobiotron Caps 20 s,2302058,494780,8/1/2030,2,14,28,14,28,11.11,22.22,0,0,22.22
111000932,Fevadol  SF.  Syrup 145ml,2001281,549221,8/1/2030,11,10.05,110.55,10.05,110.55,8.38,92.13,0,0,92.13
111000933,Fevadol 100mg suppos,1146077,545105,8/1/2030,2,7.95,15.9,6.63,13.26,6.63,13.26,0,0,13.26
111000933,Fevadol 100mg suppos,1151260,527921,8/1/2030,1,7.95,7.95,7.95,7.95,6.62,6.62,0,0,6.62
111000933,Fevadol 100mg suppos,1146075,526681,8/1/2030,1,7.95,7.95,7.95,7.95,6.62,6.62,0,0,6.62
111000934,Fevadol 200mg suppos,1150968,549332,8/1/2030,8,8.9,71.2,8.9,71.2,7.42,59.34,0,0,59.34
111000935,Fevadol 350mg suppos,1145135,545107,8/1/2030,3,10.15,30.45,8.46,25.38,8.46,25.38,0,0,25.38
111000935,Fevadol 350mg suppos,1147525,527923,8/1/2030,3,10.15,30.45,10.15,30.45,8.46,25.37,0,0,25.37
111000935,Fevadol 350mg suppos,1145136,526683,8/1/2030,3,10.15,30.45,10.15,30.45,8.46,25.37,0,0,25.37
111000936,Fevadol 500mg 20tab,1153944,545570,8/1/2030,55,4.2,231,4.2,231,3.5,192.52,0,0,192.52
111000937,Fevadol Extra 20tab,1615,523528,8/1/2030,11,5.8,63.8,5.8,63.8,4.83,53.17,0,0,53.17
111000938,Fevadol Plus 20tab,1904,536284,8/1/2030,2,9.65,19.3,9.65,19.3,7.66,15.32,0,0,15.32
111000938,Fevadol Plus 20tab,1903,540552,8/1/2030,6,9.65,57.9,9.65,57.9,8.04,48.25,0,0,48.25
111004448,Filtrum 400mg 10 tab,1,486141,8/1/2030,5,29.5,147.5,29.5,147.5,16.23,81.13,0,0,81.13
111000942,Finallerg Solution,3220028,455662,8/1/2030,1,6.6,6.6,6.6,6.6,5.5,5.5,0,0,5.5
141000106,Fine Life Small 4x20,1,452680,8/1/2030,7,45,315,30,210,30,210,0.15,31.5,241.5
151001524,Fiona Ankle Support RF106B S,1,343166,8/1/2030,1,25,25,15,15,15,15,0,0,15
121014618,Fiona Deluxe Cast Sandal X-Large,1,325313,8/1/2030,1,70,70,70,70,69.03,69.03,0,0,69.03
151001531,Fiona Elastic Wrist Brace Left (L),1,344261,8/1/2030,3,45,135,32,96,32,96,0,0,96
151001526,Fiona Wrist With Hand RF112 XL,1,358652,8/1/2030,1,30,30,19.5,19.5,19.5,19.5,0,0,19.5
151001523,Fiona Wrist Wrap RF113 S,1,343162,8/1/2030,1,18,18,11,11,11,11,0,0,11
151000386,First  Tennis Elbow Support (L),9999999999,181311,8/1/2030,2,22,44,15.4,30.8,14.32,28.63,0,0,28.63
151000397,First Aid Box - 2,1,472557,8/1/2030,2,50,100,27,54,27,54,0,0,54
121005843,FIRST MEDICAL STOCKINGS,9999999999,211050,8/1/2030,1,40,40,32,32,26.03,26.03,0.15,3.9,29.93
121005846,First Medical Stockings  XL,9999999999,175404,8/1/2030,1,55,55,40,40,35.77,35.77,0.15,5.37,41.14
121005876,FIRST RIP BELT -MALE,50,350840,8/1/2030,2,80,160,80,160,45.6,91.2,0,0,91.2
151000487,First Wrist  Support (XL),1,449898,8/1/2030,2,25,50,25,50,16.25,32.5,0,0,32.5
151000487,First Wrist  Support (XL),1,449326,8/1/2030,2,25,50,25,50,16,32,0,0,32
151000491,First-aid Box No 1,1,472625,8/1/2030,2,30,60,22,44,22,44,0,0,44
151000493,First-aid Box No 3,1,548812,8/1/2030,2,52,104,35,70,35,70,0,0,70
111000946,Fixit 300mg 14 Caps.,an0273,512165,8/1/2030,1,52.4,52.4,52.4,52.4,33.63,33.63,0,0,33.63
111000948,Flagyl 250mg 20tab,3r2le,529885,8/1/2030,1,10.05,10.05,10.05,10.05,7.61,7.61,0,0,7.61
111000948,Flagyl 250mg 20tab,3R2LE,527927,8/1/2030,1,10.05,10.05,10.05,10.05,7.61,7.61,0,0,7.61
111000948,Flagyl 250mg 20tab,3R742,526687,8/1/2030,4,10.05,40.2,10.05,40.2,8.04,32.16,0,0,32.16
111000948,Flagyl 250mg 20tab,3r742,514447,8/1/2030,1,10.05,10.05,10.05,10.05,7.61,7.61,0,0,7.61
111000949,Flagyl 500mg 14  tab,4R739,545572,8/1/2030,9,19.15,172.35,19.15,172.35,13.88,124.96,0,0,124.96
111000950,Flamazin 50gm cream,22dm28,537447,8/1/2030,2,19.4,38.8,19.4,38.8,16.17,32.34,0,0,32.34
151001852,Flamingo O-C 2025,1,524122,8/1/2030,1,35,35,21,21,21,21,0,0,21
111000956,Flazol 500mg 20tab,4KV848,531286,8/1/2030,1,19.9,19.9,13.93,13.93,13.93,13.93,0,0,13.93
111000956,Flazol 500mg 20tab,4KV844,527930,8/1/2030,1,19.9,19.9,19.9,19.9,11.85,11.85,0,0,11.85
111000956,Flazol 500mg 20tab,4KV861,545573,8/1/2030,5,19.9,99.5,19.9,99.5,13.93,69.66,0,0,69.66
111000955,Flazol Susp 120ml,4KX032D,546185,8/1/2030,3,9.25,27.75,9.25,27.75,6.48,19.43,0,0,19.43
111000957,Fleet enema adult 45oz,2333599,525657,8/1/2030,2,10,20,10,20,4.17,8.33,0,0,8.33
111000958,Fleet enema children 225oz,2403697,541316,8/1/2030,3,9.75,29.25,9.75,29.25,8.13,24.38,0,0,24.38
121006014,Flexitol Cuticle And Nail Cream 20ml,1,462825,8/1/2030,2,49,98,29,58,29,58,0.15,8.7,66.7
111000966,Flixotide 250mcg inhaler,K32D-B,547509,8/1/2030,1,125.6,125.6,109.22,109.22,109.22,109.22,0,0,109.22
111000972,Flozak 20mg 30cap,22DG46,518359,8/1/2030,1,76,76,76,76,60.08,60.08,0,0,60.08
111000975,Fluca opthamic susp.5ml/bt,BB0101,536716,8/1/2030,1,23.95,23.95,23.95,23.95,17.36,17.36,0,0,17.36
111000975,Fluca opthamic susp.5ml/bt,ad0063,544897,8/1/2030,2,19.95,39.9,13.97,27.94,13.97,27.94,0,0,27.94
111000978,Fludrex 24 tablet,OT285,545530,8/1/2030,5,12.3,61.5,12.3,61.5,9.23,46.13,0,0,46.13
111000979,Fludrex syrup 120ml,ns274,486642,8/1/2030,1,12,12,12,12,10,10,0,0,10
111003146,Flutab Sinus Tabs 500/30 mg 20P,1151199,523586,8/1/2030,8,9.25,74,9.25,74,7.71,61.67,0,0,61.67
111003146,Flutab Sinus Tabs 500/30 mg 20P,1148443,536602,8/1/2030,1,9.25,9.25,9.25,9.25,7.34,7.34,0,0,7.34
111000982,Flutab tabs 500 /30/25gm p,1155508,538304,8/1/2030,3,9.9,29.7,9.9,29.7,7.51,22.52,0,0,22.52
111000984,FML eye drops,403214,513657,8/1/2030,3,14.5,43.5,14.5,43.5,12.08,36.25,0,0,36.25
111000987,Folic acid 1mg 20tab,24DD77,547512,8/1/2030,6,6.9,41.4,5.75,34.5,5.75,34.5,0,0,34.5
111000987,Folic acid 1mg 20tab,24DA38,540553,8/1/2030,2,6.9,13.8,6.9,13.8,5.46,10.93,0,0,10.93
111000989,Folic acid 5mg 20 tab,23DB91,545722,8/1/2030,5,6.9,34.5,6.9,34.5,5.46,27.31,0,0,27.31
111000989,Folic acid 5mg 20 tab,23DF10,531289,8/1/2030,2,6.9,13.8,5.46,10.92,5.46,10.92,0,0,10.92
111000992,Folicum 1mg tab,37,478349,8/1/2030,1,3.3,3.3,3.3,3.3,2.75,2.75,0,0,2.75
111000993,Folicum 5mg tab,0112a,455726,8/1/2030,2,3.6,7.2,3.6,7.2,3,6,0,0,6
111000993,Folicum 5mg tab,3817,524104,8/1/2030,5,6.15,30.75,6.15,30.75,4.87,24.35,0,0,24.35
111000993,Folicum 5mg tab,2945,511235,8/1/2030,3,6.15,18.45,6.15,18.45,4.92,14.76,0,0,14.76
151001193,Footrite Cast Sandal,1,409592,8/1/2030,1,60,60,34,34,34,34,0,0,34
111004078,Forcapil 60 Cap/Box,N08329A,547513,8/1/2030,2,57.7,115.4,40.08,80.16,40.08,80.16,0,0,80.16
111003677,Formit XR 750mg 30Tab,1154886,523421,8/1/2030,2,22.5,45,22.5,45,15.75,31.5,0,0,31.5
111003672,Forxiga 10mg 28Tab,SH771,546186,8/1/2030,1,159,159,159,159,138.27,138.27,0,0,138.27
111004063,Foster nexthaler 100Mcg 6 dose,1166758,536266,8/1/2030,1,113.2,113.2,113.2,113.2,85.6,85.6,0,0,85.6
111004063,Foster nexthaler 100Mcg 6 dose,1188105,540672,8/1/2030,1,102.9,102.9,102.9,102.9,89.48,89.48,0,0,89.48
121003407,Freestyle Optium Plus Strps 50,1,541012,8/1/2030,1,110,110,72,72,72,72,0,0,72
121003407,Freestyle Optium Plus Strps 50,1,534744,8/1/2030,1,110,110,72,72,72,72,0,0,72
143000278,Freshdays Long 12x24 DF346R01,1,439014,8/1/2030,4,16,64,12.92,51.67,12.92,51.67,0.15,7.75,59.42
143000261,Freshdays Long 6x(52+20) DF346R03,1,456389,8/1/2030,1,30,30,24.17,24.17,24.17,24.17,0.15,3.63,27.8
143000367,Freshdays Normal 12x24,1,456387,8/1/2030,6,16,96,12.92,77.52,12.92,77.52,0.15,11.63,89.15
143000259,Freshdays Normal 6x(52+20) DF326R04,1,456388,8/1/2030,1,30,30,24.17,24.17,24.17,24.17,0.15,3.63,27.8
143000300,Freshdays Normal Scented 12x24,1,456386,8/1/2030,8,16,128,12.92,103.36,12.92,103.36,0.15,15.5,118.86
143000300,Freshdays Normal Scented 12x24,1,448500,8/1/2030,2,16,32,15,30,9.75,19.5,0.15,2.93,22.43
143000260,Freshdays Normal SCTD 6x(52+20) DF326R06,1,535111,8/1/2030,2,30,60,24.17,48.33,24.17,48.33,0.15,7.25,55.58
