Item No.,Item name,Patch No.,Ascon code,EXPIRY DATE,Qty,Sales Price,Total Sales Price,Purchase Price,Total Purchase Price,Cost Price ,Tptal Cost Price,vat,total vat,total inc vat
131000752,Blevit Multigrain And Fiber 0% Added Sugar 250gm,1,543987,4/13/2026,6.00 ,28.68,172.08,24.92,149.52,24.92,149.52,0.15,22.43,171.95
131000751,Blevit Rice And Fruits With Milk 350gm,1,543986,4/29/2026,5.00 ,28.68,143.4,24.92,124.6,24.92,124.6,0.15,18.69,143.29
131000750,Blevit Rice With Milk 350gm,1,543985,4/29/2026,6.00 ,28.68,172.08,24.92,149.52,24.92,149.52,0.15,22.43,171.95
131000753,Blevit Wheat With Milk 350gm,1,543988,5/5/2026,6.00 ,26.05,156.3,22.65,135.9,22.65,135.9,0.15,20.39,156.29
121000347,Blondor Geli 1+3 10 g 1*20 p,1,472693,7/31/2025,4.00 ,9,36,5.75,23,5.75,23,0.15,3.45,26.45
121000347,Blondor Geli 1+3 10 g 1*20 p,1,517488,7/31/2025,18.00 ,9,162,5.75,103.5,5.75,103.5,0.15,15.53,119.03
121000347,Blondor Geli 1+3 10 g 1*20 p,1,547402,1/17/2026,15.00 ,9,135,5,75,5,75,0.15,11.25,86.25
111000346,Blopress 16mg 28 tab,456005,543881,8/1/2028,2.00 ,54.65,109.3,54.65,109.3,38.26,76.52,0,0,76.52
111000346,Blopress 16mg 28 tab,456005,544965,8/31/2028,1.00 ,54.65,54.65,38.26,38.26,38.26,38.26,0,0,38.26
111004756,Blopress 16mg/12.5 Plus 28tab,456165,540948,1/1/2029,1.00 ,54.65,54.65,54.65,54.65,38.26,38.26,0,0,38.26
111003082,Blopress Plus 8mg 28Tab,356242,508765,3/30/2025,1.00 ,47.7,47.7,47.7,47.7,33.39,33.39,0,0,33.39
111003082,Blopress Plus 8mg 28Tab,456120,547470,4/30/2026,1.00 ,47.7,47.7,39.75,39.75,39.75,39.75,0,0,39.75
141000825,Bmbi Aqua Cln 12x56 5601r12,1,474844,12/1/2030,1.00 ,20,20,1.53,1.53,1.53,1.53,0.15,0.23,1.76
121018397,Boreal Foot Stone 930,1,450161,12/1/2030,1.00 ,16,16,16,16,10.4,10.4,0.15,1.56,11.96
121000380,Braun 5715 flex xpii shaver 1s,9999999999,205273,12/1/2030,2.00 ,485,970,485,970,315.25,630.5,0.15,94.58,725.08
121000384,Braun ECI Mult SR Bk 35190,1,283224,12/1/2030,1.00 ,340,340,249.5,249.5,221,221,0.15,33.15,254.15
121011807,Braun ESW Mea BK Box EL Streigh 35296,1,283225,12/1/2030,1.00 ,300,300,223.5,223.5,223.5,223.5,0.15,33.53,257.03
121000395,Braun SE7681 Legs Body/Face 35098,1,286787,12/1/2030,1.00 ,675,675,499,499,320.63,320.63,0.15,48.09,368.72
121008587,Braun Straightener Satin Hair 3 35198,1,248988,12/1/2030,1.00 ,200,200,143.5,143.5,143.5,143.5,0.15,21.53,165.03
121000411,Brigitt 201 Oval Brush Big,1,513488,12/1/2030,3.00 ,27,81,27,81,13.5,40.5,0.15,6.08,46.58
121015872,Brigitt 207 Oval Red Brush Sumall,1,357447,12/1/2030,3.00 ,19,57,19,57,9.5,28.5,0.15,4.28,32.78
121000431,Brigitt Hair Brush 202,1,433814,12/1/2030,3.00 ,28,84,28,84,14,42,0.15,6.3,48.3
121000432,Brigitt Hair Brush 301,1,303910,12/1/2030,1.00 ,20,20,20,20,12,12,0.15,1.8,13.8
121000440,Brigitt Round Wood Brush 203,1,398985,12/1/2030,4.00 ,26,104,26,104,13,52,0.15,7.8,59.8
111003706,Broncast 10mg 28Tab,1914019,545694,8/7/2027,1.00 ,71.45,71.45,71.45,71.45,36.66,36.66,0,0,36.66
111003559,Bronchicare Plus Syrup,230022,508436,9/30/2026,2.00 ,54.85,109.7,54.85,109.7,41.6,83.2,0,0,83.2
111003612,Bronchicare Syrup,240012,518282,1/31/2027,1.00 ,45.75,45.75,45.75,45.75,32.03,32.03,0,0,32.03
111003612,Bronchicare Syrup,240011,518376,1/31/2027,1.00 ,45.75,45.75,45.75,45.75,31.77,31.77,0,0,31.77
111000357,Brufen 400mg 25tab,36326,540474,5/31/2027,9.00 ,13.6,122.4,13.6,122.4,9.52,85.69,0,0,85.69
111000358,Brufen 600mg 30tab,36627,549258,8/31/2027,8.00 ,19.55,156.4,19.55,156.4,13.69,109.49,0,0,109.49
121020887,Burnifree Ointment 50ml,1,515552,9/30/2026,5.00 ,42.5,212.5,42.5,212.5,17,85,0.15,12.75,97.75
111000363,Buscopan 10mg 20tab,236230,545699,10/31/2026,7.00 ,12.75,89.25,12.75,89.25,10.63,74.38,0,0,74.38
111000365,Butalin 100mg inhaler,008t088a,512092,5/31/2026,1.00 ,14.5,14.5,14.5,14.5,11.48,11.48,0,0,11.48
111003249,Butalin Solution 0.5%,2598,531189,8/1/2025,1.00 ,14.6,14.6,12.17,12.17,12.17,12.17,0,0,12.17
111000378,Calamyl Lotion 100ml,231330,536526,4/30/2026,2.00 ,15,30,15,30,4.31,8.62,0,0,8.62
111000378,Calamyl Lotion 100ml,232692,540949,8/5/2026,4.00 ,15,60,15,60,9,36,0,0,36
111000385,Calciton 30 Tabs,22d1381,477870,4/1/2025,3.00 ,21,63,21,63,16.24,48.73,0,0,48.73
111002966,Calcitron Caps 20 s,2302001,486582,1/1/2026,1.00 ,14,14,14,14,10.5,10.5,0,0,10.5
111003970,Calcy 600mg 30 tab,5823012,541275,4/30/2025,1.00 ,40.6,40.6,40.6,40.6,24.17,24.17,0,0,24.17
111004360,Calsource Calcium Vitamin C 100mg,X2449,540950,7/31/2025,1.00 ,11.65,11.65,11.65,11.65,9.71,9.71,0,0,9.71
111000395,Canderel 100 Tablets (Red Pack),1,485550,3/1/2026,7.00 ,11,77,8.75,61.25,8.75,61.25,0.15,9.19,70.44
111000396,Canderel 300 Tablets (Red Pack),1,475776,6/25/2025,2.00 ,28.5,57,28.5,57,0,0,0.15,0,0
111000401,Canesten 1% 20g Cream,GP02XGK,527877,12/31/2026,1.00 ,16.15,16.15,16.15,16.15,13.46,13.46,0,0,13.46
111000401,Canesten 1% 20g Cream,gp02xgk,524040,12/31/2026,1.00 ,16.15,16.15,16.15,16.15,13.46,13.46,0,0,13.46
111000401,Canesten 1% 20g Cream,GP02UC3,520824,8/31/2026,3.00 ,16.15,48.45,16.15,48.45,13.46,40.38,0,0,40.38
111000402,Canesten 1% Solution 20 ml,kv053r3,502645,1/31/2025,2.00 ,16.15,32.3,16.15,32.3,13.46,26.92,0,0,26.92
121021248,Cantu For Men Shea Butter Beard Oil 100ml,1,511409,5/1/2026,1.00 ,50,50,26,26,26,26,0.15,3.9,29.9
121018830,Cantu Hair Cream Grow Strong 173gm,1,548229,10/12/2026,2.00 ,50,100,19.61,39.22,19.61,39.22,0.15,5.88,45.1
121019420,Cantu Shea Butter Cleansing Shampo 400ml,1,496701,8/1/2025,1.00 ,50,50,21.5,21.5,21.5,21.5,0.15,3.23,24.73
121020871,Cantu Shea/Batre Ant HR Curl Activat Cream 355g,1,511408,5/14/2025,1.00 ,50,50,29,29,29,29,0.15,4.35,33.35
121019423,Cantu Tea Tree Oil Shea Butter Jojoba for hair and scalb 180ml,1,482125,8/1/2025,1.00 ,51,51,23.23,23.23,23.23,23.23,0.15,3.48,26.71
111004538,Care Q10-100mg 30 Caps,eb01-0353,520699,11/30/2025,3.00 ,109.95,329.85,109.95,329.85,65.97,197.91,0,0,197.91
121005568,Carefree Aloe 58s 31526,1,472940,10/31/2025,2.00 ,37,74,23.65,47.3,23.65,47.3,0.15,7.1,54.4
143000102,Carefree Cotton Large 34p 31448,1,537856,1/31/2027,2.00 ,24,48,15.01,30.02,15.01,30.02,0.15,4.5,34.52
143000330,Carefree Cotton Unscented 56,1,547320,2/21/2027,2.00 ,35,70,22.91,45.82,22.91,45.82,0.15,6.87,52.69
121016577,Carefree Duo Effect Intimate Wash Aloe 200ml,1,513236,2/28/2026,2.00 ,45,90,25.28,50.56,25.28,50.56,0.15,7.58,58.14
121016806,Carefree Duo Effect Intimate Wash Cotton And Vitamin E 200ml,1,513235,6/30/2025,1.00 ,45,45,25.28,25.28,25.28,25.28,0.15,3.79,29.07
143000362,Carefree Flexi Comfort Extra Fit Large 44 Panty liners,1,547319,7/31/2026,1.00 ,31,31,22.91,22.91,22.91,22.91,0.15,3.44,26.35
121020939,Carelin Nasal Strips With Green Tea 00006,1,480034,8/30/2025,3.00 ,10,30,3.38,10.13,3.38,10.13,0.15,1.52,11.65
121020930,Carelin Whit Lotion For Face With Vitamin C & Collagen 100gm 00270,1,480024,5/10/2028,5.00 ,48,240,6.75,33.75,6.75,33.75,0.15,5.06,38.81
121020927,Careline Argan Oil Face Mask 25ml 00200,1,480044,8/1/2025,2.00 ,35,70,9,18,9,18,0.15,2.7,20.7
121020960,Careline Body Lotion Carrot 480ml 00267,1,480017,11/25/2027,4.00 ,20,80,8.1,32.4,8.1,32.4,0.15,4.86,37.26
121020948,Careline Cleansing Body Scrub With Arabica Coffee Beans 100gm 00201,1,480005,6/30/2027,5.00 ,20,100,5.85,29.25,5.85,29.25,0.15,4.39,33.64
121020940,Careline Face Wash With Licorice 100gm 00313,1,480035,5/10/2028,5.00 ,30,150,5.85,29.25,5.85,29.25,0.15,4.39,33.64
121020945,Careline Moistu Lotion With Vitamin C & Licorice 230 gm 00320,1,480040,5/10/2028,4.00 ,34,136,5.63,22.5,5.63,22.5,0.15,3.38,25.88
121020937,Careline Nasal Strips With Almond Oil Pulls 8 Dozen 00003,1,480031,7/30/2025,3.00 ,10,30,3.38,10.13,3.38,10.13,0.15,1.52,11.65
121020936,Careline Nasal Strips With Roses 8 Dozen 00002,1,480030,8/30/2025,4.00 ,10,40,3.38,13.5,3.38,13.5,0.15,2.03,15.53
121020961,Careline Nasal Strips With Tea Oil 00005,1,480033,8/30/2025,2.00 ,10,20,3.38,6.75,3.38,6.75,0.15,1.01,7.76
121020959,Careline Papaya Body Lotion 480ml 00266,1,480016,11/25/2027,3.00 ,20,60,8.1,24.3,8.1,24.3,0.15,3.65,27.95
121020932,Careline Vitamin C Balm For Underarms Lightening 40gm 00272,1,482059,11/25/2027,6.00 ,35,210,7.65,45.9,7.65,45.9,0.15,6.89,52.79
121020931,Careline Vitamin C Underams White Cream 50gm 00271,1,480025,11/25/2027,5.00 ,35,175,5.4,27,5.4,27,0.15,4.05,31.05
121020929,Careline Whitening Soap With Vitamin C and Collagen 80 gm 00269,1,480023,5/10/2028,2.00 ,25,50,4.95,9.9,4.95,9.9,0.15,1.49,11.39
121020950,Carleline White Cream For Face & Body 120ml 00191,1,480007,5/10/2028,4.00 ,30,120,5.4,21.6,5.4,21.6,0.15,3.24,24.84
121016368,Castor Oil Berry Flavor 60ml,1,539051,6/30/2027,1.00 ,8,8,4.8,4.8,4.8,4.8,0.15,0.72,5.52
121016371,Castor Oil Peach Flavor 60ml,1,534076,6/30/2027,3.00 ,8,24,4.8,14.4,4.8,14.4,0.15,2.16,16.56
111000415,Catafast 50 mg 9 Sachets,AMPA4ZN,549155,4/30/2026,11.00 ,18,198,18,198,13.65,150.16,0,0,150.16
111000417,Cataflam 50mg 20 tabs,A010BG,545701,3/31/2026,1.00 ,31.7,31.7,31.7,31.7,25.1,25.1,0,0,25.1
111000417,Cataflam 50mg 20 tabs,A010BG,547472,3/31/2026,1.00 ,31.7,31.7,24.02,24.02,24.02,24.02,0,0,24.02
151001485,Causion 18 Inch,1,418399,12/1/2030,5.00 ,50,250,30,150,30,150,0.15,22.5,172.5
111003886,Cebo 200mg 20cap,TH0887A,545815,8/31/2025,1.00 ,27.85,27.85,27.85,27.85,19.5,19.5,0,0,19.5
111000438,Cefix 100mg 60ml Sus,6240155,545471,2/28/2026,6.00 ,28.65,171.9,28.65,171.9,17.19,103.15,0,0,103.15
111004256,Celect 200 mg,6794,536490,10/1/2026,1.00 ,30.95,30.95,30.95,30.95,15.63,15.63,0,0,15.63
111003818,Centrum Energy 30 tab,8C9X,537772,2/28/2026,2.00 ,29,58,29,58,24.17,48.33,0,0,48.33
111003306,Centrum Lutein 100 Tab,272D,526263,3/3/2026,6.00 ,55,330,55,330,45.83,274.99,0,0,274.99
111003314,Centrum Silver 100 Tab,8R2N,537771,5/30/2026,1.00 ,55,55,55,55,45.83,45.83,0,0,45.83
111003307,Centrum Silver 30 Tab,327f,541277,4/30/2026,3.00 ,20.4,61.2,20.4,61.2,17,51,0,0,51
121019101,Cerave Micellar Cleansing Water 295ml,1,506434,11/30/2025,2.00 ,72,144,44,88,44,88,0.15,13.2,101.2
121019104,Cerave Moisturising Cream 454gm,1,506435,8/30/2026,1.00 ,116.52,116.52,56.1,56.1,56.1,56.1,0.15,8.42,64.52
121019102,Cerave Moisturising Lotion 473ml,1,506437,12/30/2025,1.00 ,122.61,122.61,66.15,66.15,66.15,66.15,0.15,9.92,76.07
121019474,Cerave Sa Smoothing Cream 340ml,1,501191,9/30/2025,2.00 ,92,184,70.35,140.7,70.35,140.7,0.15,21.11,161.81
111000467,Cerazette 75mg tab bx/28,B108352,545819,1/31/2027,3.00 ,17.85,53.55,17.85,53.55,14.88,44.63,0,0,44.63
131000046,Cerelac Dates 1000g,1,503275,6/30/2025,2.00 ,67,134,63.5,127,63.5,127,0.15,19.05,146.05
131000047,Cerelac Dates 400 gm,1,548563,1/1/2026,2.00 ,29,58,27.15,54.3,27.15,54.3,0.15,8.15,62.45
131000049,Cerelac Fruits 1000 gm,1,540446,12/12/2025,2.00 ,67,134,63.5,127,63.5,127,0.15,19.05,146.05
131000050,Cerelac Fruits 400 gm,1,548565,1/1/2026,1.00 ,29,29,27.15,27.15,27.15,27.15,0.15,4.07,31.22
131000051,Cerelac Honey 1000g,1,548526,11/19/2025,2.00 ,67,134,63.7,127.4,63.7,127.4,0.15,19.11,146.51
131000052,Cerelac Honey 400 gm,1,527246,11/19/2025,1.00 ,29,29,27.44,27.44,27.44,27.44,0.15,4.12,31.56
131000052,Cerelac Honey 400 gm,1,548564,1/1/2026,3.00 ,29,87,27.15,81.45,27.15,81.45,0.15,12.22,93.67
131000052,Cerelac Honey 400 gm,1,540444,1/1/2026,1.00 ,29,29,26.4,26.4,26.4,26.4,0.15,3.96,30.36
131000577,Cerelac Rice 1000g,1,524148,3/1/2025,2.00 ,62,124,59.63,119.26,59.63,119.26,0.15,17.89,137.15
131000577,Cerelac Rice 1000g,1,545248,10/10/2026,3.00 ,62,186,57.9,173.7,57.9,173.7,0.15,26.06,199.76
131000053,Cerelac Rice 400 gm,1,536831,10/10/2026,3.00 ,27,81,24.15,72.45,24.15,72.45,0.15,10.87,83.32
131000053,Cerelac Rice 400 gm,1,513855,2/2/2025,1.00 ,27,27,24.15,24.15,24.15,24.15,0.15,3.62,27.77
131000056,Cerelac Wheat 1000 gm,1,540445,1/1/2026,1.00 ,62,62,57.6,57.6,57.6,57.6,0.15,8.64,66.24
131000057,Cerelac Wheat 400 gm,1,548525,1/1/2026,3.00 ,27,81,24.78,74.34,24.78,74.34,0.15,11.15,85.49
111000468,Cetaphil  Moistrizing Cream 100ml,1,511412,5/31/2025,1.00 ,89,89,62.3,62.3,62.3,62.3,0.15,9.35,71.65
121016320,Cetaphil Gentle Skin Cleanser 118m,1,515593,7/30/2025,3.00 ,52,156,32.89,98.67,32.89,98.67,0.15,14.8,113.47
121016447,Cetaphil Lip Balm SPF50 8ml,C293,538229,6/1/2026,1.00 ,36,36,36,36,25.2,25.2,0.15,3.78,28.98
111003866,Cetaphil Moist Cream 250gm/JAR,1,511413,5/31/2025,1.00 ,125,125,79.06,79.06,79.06,79.06,0.15,11.86,90.92
121017505,Cetaphil Moisturizing Lotion 118ml,1,511415,11/30/2025,3.00 ,72,216,45.54,136.62,45.54,136.62,0.15,20.49,157.11
111003766,Cetaphil Moisturizing Lotion 236ml Pump,1,511416,8/30/2025,1.00 ,107,107,74.9,74.9,74.9,74.9,0.15,11.24,86.14
111003771,Cetaphil Moisturizing Lotion 500ml,1,511417,2/28/2026,1.00 ,146,146,92.35,92.35,92.35,92.35,0.15,13.85,106.2
111003546,Cetaphil Oily Skin Cleanser 236ml,1,504718,1/31/2025,2.00 ,98,196,61.99,123.98,61.99,123.98,0.15,18.6,142.58
121015635,Cetaphil Oily Skin Cleanser 500ml,1,511418,7/31/2025,1.00 ,165,165,104.35,104.35,104.35,104.35,0.15,15.65,120
121018507,CETAPHIL PRO ECZEMA PRONE SKIN MOIST LOTION 295,363749,512000,2/28/2025,1.00 ,110,110,110,110,77,77,0.15,11.55,88.55
111000476,Charbon Caps,P00829A,540644,2/1/2027,2.00 ,19.4,38.8,19.4,38.8,13.58,27.16,0,0,27.16
121014585,Charm Ear Buds C RND L Box 200(2+1)8 Offer W502F,1,456401,12/1/2030,2.00 ,24,48,19.25,38.5,19.25,38.5,0.15,5.78,44.28
151001603,Child Face Mask,1,518991,12/1/2030,3.00 ,15,45,5.75,17.25,5.75,17.25,0,0,17.25
151001603,Child Face Mask,1,452654,12/1/2030,9.00 ,15,135,10,90,10,90,0,0,90
111003648,Chococal Swiss Chocolate Chew 26,241509-06,538142,4/9/2026,1.00 ,65,65,65,65,45.5,45.5,0,0,45.5
111000485,Cialis 20mg tabs  bx/4,24114700,545472,8/31/2027,7.00 ,109.5,766.5,109.5,766.5,85.7,599.89,0,0,599.89
111000485,Cialis 20mg tabs  bx/4,24101800,536253,1/31/2027,0.50 ,109.5,54.75,109.5,54.75,86.57,43.29,0,0,43.29
111003311,Cialis Once - A - Day 5 mg 28 Tab,24103900,538143,4/30/2027,4.00 ,229.9,919.6,229.9,919.6,189.92,759.7,0,0,759.7
111003311,Cialis Once - A - Day 5 mg 28 Tab,23108100,527981,9/30/2026,2.00 ,229.9,459.8,229.9,459.8,189.92,379.85,0,0,379.85
111000487,Ciflox 500mg 10 tab,nt364,524043,5/1/2026,1.00 ,37.45,37.45,37.45,37.45,22.47,22.47,0,0,22.47
111000492,Cipram 20mg 28 tab,2775501,524045,3/31/2027,2.00 ,114.8,229.6,114.8,229.6,99.83,199.66,0,0,199.66
111000497,Ciprocin 0.3%eye/ear drops,23dd72,498975,8/31/2026,2.00 ,13.15,26.3,13.15,26.3,9.53,19.07,0,0,19.07
111000497,Ciprocin 0.3%eye/ear drops,23dd71,491711,8/1/2026,2.00 ,13.15,26.3,13.15,26.3,8.94,17.88,0,0,17.88
111000511,Cipromax tabs 500mg RMBP  10 p,1155563,540954,4/1/2029,3.00 ,62.05,186.15,62.05,186.15,34.65,103.94,0,0,103.94
111000512,Cipromax tabs 750mg RMBP  10 p,2001538,545820,6/26/2028,2.00 ,80.15,160.3,80.15,160.3,46.7,93.4,0,0,93.4
111000516,Cipropharm 500mg tab,1230601,536435,10/1/2026,1.00 ,18.9,18.9,18.9,18.9,12.6,12.6,0,0,12.6
111000521,Ciproxin 500mg 10 tabs,AH0292,540666,8/1/2026,2.00 ,54.25,108.5,54.25,108.5,30.29,60.58,0,0,60.58
121008810,Citizen Digital Blood Pressure Monitor,1,414578,12/1/2030,1.00 ,350,350,145,145,145,145,0,0,145
111003783,Citoxal 10mg 30 Tab,17714,543898,2/28/2026,4.00 ,46.6,186.4,32.62,130.48,32.62,130.48,0,0,130.48
111003800,Citoxal 20mg 30 Tab,18425,549259,7/16/2026,2.00 ,83.9,167.8,83.9,167.8,61.29,122.57,0,0,122.57
111000531,Clara 10mg 10 tabs,AH0424,540527,8/1/2026,10.00 ,17.65,176.5,17.65,176.5,9.86,98.55,0,0,98.55
111000532,Clara 5mg/5ml Syrup 100ml,AG0435,546138,7/1/2026,1.00 ,17.65,17.65,17.65,17.65,11.03,11.03,0,0,11.03
111000543,Clarimac 500mg 14 Tab,23DH27,527882,12/31/2026,1.00 ,46.05,46.05,46.05,46.05,25.59,25.59,0,0,25.59
111000543,Clarimac 500mg 14 Tab,23DH25,526647,12/31/2026,2.00 ,46.05,92.1,46.05,92.1,25.79,51.58,0,0,51.58
111000544,Clarinase 14tab,JRPG2355B,545473,9/30/2025,5.00 ,18.85,94.25,18.85,94.25,14.14,70.69,0,0,70.69
111000545,Claritine 10mg 10 tab,1146632,516683,4/1/2025,2.00 ,19.6,39.2,19.6,39.2,14.7,29.4,0,0,29.4
111000546,Claritine Syp 5mg/5ml  100ml,1144953,487804,2/1/2025,1.00 ,20.75,20.75,20.75,20.75,17.29,17.29,0,0,17.29
111000550,Claritt 500 tab  14 s,3nb281,524047,12/15/2026,1.00 ,56.8,56.8,56.8,56.8,34.08,34.08,0,0,34.08
121019918,Clasfil,1,450168,12/1/2030,1.00 ,22,22,22,22,14.3,14.3,0.15,2.15,16.45
111003560,Clavodar 1mg Tab,9200,519434,8/1/2025,1.00 ,44.6,44.6,44.6,44.6,0,0,0,0,0
111003552,Clavodar 625mg Tab,1717,546139,7/1/2026,2.00 ,24.8,49.6,24.8,49.6,15.91,31.83,0,0,31.83
111004293,Claz Mr 60mg,D1173,527883,4/30/2026,1.00 ,21.6,21.6,21.6,21.6,15,15,0,0,15
121020792,Clean&Clear Morning Energy Scrub 150ml,1,547322,6/30/2026,2.00 ,22,44,16.95,33.9,16.95,33.9,0.15,5.09,38.99
121022260,Clear Men Shampo 3in1 200ml,1,548181,2/7/2027,2.00 ,15,30,8.75,17.5,8.75,17.5,0.15,2.63,20.13
121022261,Clear Men Shampo Shower 3in1 Cool 400ml,1,548183,7/26/2027,3.00 ,27,81,17.5,52.5,17.5,52.5,0.15,7.88,60.38
121009083,Clear Sham Cool Sport Menthol 200ml 208163,1,547950,4/30/2027,1.00 ,15,15,8.75,8.75,8.75,8.75,0.15,1.31,10.06
121008639,Clear Sham Cool Sport Menthol 400ml 208169,1,539116,4/24/2027,3.00 ,27,81,17.5,52.5,17.5,52.5,0.15,7.88,60.38
121008639,Clear Sham Cool Sport Menthol 400ml 208169,1,512413,1/15/2027,1.00 ,27,27,17.5,17.5,17.5,17.5,0.15,2.63,20.13
121009424,Clear Sham Hair Fall Defense 700ml,1,500578,5/31/2026,3.00 ,34,102,22.25,66.75,22.25,66.75,0.15,10.01,76.76
121009424,Clear Sham Hair Fall Defense 700ml,1,512415,8/31/2026,1.00 ,34,34,22.25,22.25,22.25,22.25,0.15,3.34,25.59
121010948,Clear Sham Herb Fusion Men 200ml 208167,1,548185,5/13/2027,3.00 ,15,45,8.75,26.25,8.75,26.25,0.15,3.94,30.19
121011247,Clear Sham Herbal Fusion Men 400ml 208171,1,512417,1/9/2027,1.00 ,27,27,17.5,17.5,17.5,17.5,0.15,2.63,20.13
121011247,Clear Sham Herbal Fusion Men 400ml 208171,1,548186,5/13/2027,3.00 ,27,81,17.5,52.5,17.5,52.5,0.15,7.88,60.38
121010288,Clear Sham Men Deep Cleanse & Itch 200ml 208166,1,547952,5/30/2027,3.00 ,15,45,8.75,26.25,8.75,26.25,0.15,3.94,30.19
121010289,Clear Sham Men Deep Cleanse & Itch 400ml 208178,1,548184,4/25/2027,3.00 ,27,81,17.5,52.5,17.5,52.5,0.15,7.88,60.38
121009077,Clear Sham Soft And Shiny 200ml 208138,1,548188,2/1/2027,3.00 ,15,45,8.75,26.25,8.75,26.25,0.15,3.94,30.19
121009077,Clear Sham Soft And Shiny 200ml 208138,1,500581,6/30/2026,1.00 ,15,15,9.99,9.99,9.99,9.99,0.15,1.5,11.49
121009086,Clear Sham Soft And Shiny 400ml 208142,1,539121,2/5/2027,3.00 ,27,81,17.5,52.5,17.5,52.5,0.15,7.88,60.38
121000539,Clear Sham Style Express 2in1 200ml 208164,1,548189,6/1/2026,3.00 ,15,45,8.75,26.25,8.75,26.25,0.15,3.94,30.19
121000540,Clear Sham Style Express 2in1 400ml 208180,1,524809,3/11/2027,4.00 ,27,108,17.5,70,17.5,70,0.15,10.5,80.5
121000540,Clear Sham Style Express 2in1 400ml 208180,1,512411,1/9/2027,1.00 ,27,27,17.5,17.5,17.5,17.5,0.15,2.63,20.13
121018896,Clear Shampo 3in 1 Charcoal 400ml Blue,1,548180,5/28/2027,3.00 ,27,81,17.5,52.5,17.5,52.5,0.15,7.88,60.38
121011547,Clear Shampo Shower Fresh 200m,1,539120,4/8/2027,3.00 ,15,45,8.75,26.25,8.75,26.25,0.15,3.94,30.19
121011548,Clear Shampo Shower Fresh 400,333,548187,6/1/2027,3.00 ,27,81,17.5,52.5,17.5,52.5,0.15,7.88,60.38
121011548,Clear Shampo Shower Fresh 400,1,548182,5/31/2027,3.00 ,27,81,17.5,52.5,17.5,52.5,0.15,7.88,60.38
121000552,Clear shmp hairfall defence 400ml,1,500579,7/31/2026,3.00 ,27,81,17.5,52.5,17.5,52.5,0.15,7.88,60.38
111000554,Clenil fort Inhaler 250 mg,1165928,493137,10/1/2025,2.00 ,74.35,148.7,74.35,148.7,53.88,107.75,0,0,107.75
111003655,Clexane 4000 anti xa 0.4 ml,JS241C,545703,4/30/2026,2.00 ,39.65,79.3,39.65,79.3,33.04,66.09,0,0,66.09
111003051,Clofen Cream Gel 50g,6992,547475,8/24/2026,2.00 ,8,16,5.13,10.26,5.13,10.26,0,0,10.26
111000561,Clomid 50mg 10 tab,3385A,543629,10/31/2026,3.00 ,22.5,67.5,22.5,67.5,18.75,56.25,0,0,56.25
111004041,Clopacin 75mg 28 Tab,24077981,545823,5/31/2027,1.00 ,80.95,80.95,80.95,80.95,70.39,70.39,0,0,70.39
121000582,Close-up T.P Menthol Fresh (Green) 120ml 207884,1,546993,12/11/2026,5.00 ,10,50,7.25,36.25,7.25,36.25,0.15,5.44,41.69
121000581,Close-up T.P Menthol Fresh (Green) 50ml 207886,1,546994,9/6/2026,4.00 ,6,24,3.35,13.4,3.35,13.4,0.15,2.01,15.41
121000584,Close-up T.P Red Hot (red) 120ml 207885,1,528738,11/7/2026,9.00 ,10,90,7.25,65.25,7.25,65.25,0.15,9.79,75.04
121000583,Close-up T.P Red Hot (red) 50ml 207887,1,546995,9/16/2026,5.00 ,6,30,3.35,16.75,3.35,16.75,0.15,2.51,19.26
111003104,Co_Diovan 320/12.5 28 Tab,tyx13,512844,5/31/2026,1.00 ,57.85,57.85,57.85,57.85,46.28,46.28,0,0,46.28
111003557,Cobal 500mg Tab,2402029,540958,1/31/2027,1.00 ,20.75,20.75,20.75,20.75,15.04,15.04,0,0,15.04
111000574,Co-Diovan 160/12.5mg 28 tab,TFRT9,546140,6/4/2027,1.00 ,42.5,42.5,42.5,42.5,33.65,33.65,0,0,33.65
111000576,Co-Diovan tab 160/25mg 28 tab,TDHC1,540529,11/9/2026,1.00 ,42.5,42.5,42.5,42.5,33.65,33.65,0,0,33.65
111003708,Cofspan Syrup 100ml,17941,546141,3/1/2027,1.00 ,39.5,39.5,39.5,39.5,13.17,13.17,0,0,13.17
111003708,Cofspan Syrup 100ml,16446,504434,3/1/2026,1.00 ,39.5,39.5,13.17,13.17,13.17,13.17,0,0,13.17
151001495,Cohesive Bandage 5cm First Step,1,516330,12/1/2030,2.00 ,8,16,4.6,9.2,4.6,9.2,0,0,9.2
151001496,Cohesive Bandage 7cm First Step,1,527482,12/1/2030,3.00 ,10,30,5.2,15.6,5.2,15.6,0,0,15.6
121017292,Colab Dry Shampo Spray 200ml,1,464767,7/31/2025,6.00 ,41,246,24.25,145.5,24.25,145.5,0.15,21.83,167.33
121016761,Colgate M/W plax peppermint 100ml,1,528741,9/30/2026,1.00 ,12,12,9.2,9.2,9.2,9.2,0,0,9.2
121000622,Colgate New Zigzag Flx Med. T/B,1,528745,12/1/2030,4.00 ,9,36,6,24,6,24,0,0,24
121000624,Colgate Plax Fresh Mint M/W 250 ml,1,528740,4/10/2026,3.00 ,23,69,17.19,51.57,17.19,51.57,0,0,51.57
