Item No.,Item name,Patch No.,Ascon code,EXPIRY DATE,Qty,sp,TSP,PP,TPP,CP,TCP,Vat,vat value,total cost
111004610,Avalon Avomack Soln 15ml,1554032,545693,6/1/2026,1,24,24,24,24,11.8,11.8,0,0,11.8
121014578,Avalon Avoquin 1.9 Cream,1703006,516807,12/1/2025,3,15.6,46.8,15.6,46.8,8.71,26.13,0,0,26.13
111000202,Avalon Avoquin Cream 4% 50g,744019,545921,7/1/2026,1,33.65,33.65,33.65,33.65,16.55,16.55,0,0,16.55
111004692,Avalon Ciprogram 500mg 10 tab,2593004,519426,2/1/2026,1,54.3,54.3,54.3,54.3,0,0,0,0,0
111004692,Avalon Ciprogram 500mg 10 tab,2594008,546134,3/1/2027,3,54.25,162.75,54.25,162.75,26.68,80.03,0,0,80.03
121013229,Avalon Dexa Cream 30g,6463039,545561,11/1/2025,1,22,22,22,22,10.82,10.82,0.15,1.62,12.44
151000059,Avalon Ez - Glide 40ml,552004,531171,12/1/2025,1,35,35,19.54,19.54,19.54,19.54,0,0,19.54
121013228,Avalon Povidone Iodine 10% Antiseptic Solution 135ml,423009,511194,11/1/2025,1,40,40,40,40,17.33,17.33,0,0,17.33
121013228,Avalon Povidone Iodine 10% Antiseptic Solution 135ml,423011,531172,12/16/2025,2,40,80,22.34,44.68,22.34,44.68,0,0,44.68
111002768,Avalon Povidone Iodine 10% Antiseptic Solution 250 ML,273001,502590,1/1/2026,1,50,50,50,50,21.67,21.67,0,0,21.67
111002767,Avalon Povidone Iodine 10% Vaginal Douche 135 ML,262003,480794,9/1/2025,2,36,72,36,72,17.4,34.8,0,0,34.8
111000210,Avalon salinose Adults Nasal Spray 30ml,a0094002,540933,7/5/2027,1,40,40,40,40,19.67,19.67,0,0,19.67
111000211,Avalon Salinose Baby Nasal Drops 20ml,704008,540934,3/5/2027,7,34,238,34,238,16.72,117.03,0,0,117.03
111000212,Avalon Salinose Gel,494003,546135,5/1/2026,1,40,40,40,40,19.67,19.67,0,0,19.67
111000217,Avalon Urea Cream 100ml,4992009,499489,8/1/2025,1,51,51,51,51,24.65,24.65,0,0,24.65
121013231,Avalon Vara Solution 50ml,2004011,543686,8/1/2026,2,45,90,45,90,22.13,44.25,0,0,44.25
111002574,Avamys Nasal Spray 120ml,pc9f,541273,4/10/2026,2,44.3,88.6,44.3,88.6,33.56,67.13,0,0,67.13
121017004,Avent 030/17 Nat FB 125ml,1,515955,4/23/2028,1,50,50,41.33,41.33,41.33,41.33,0.15,6.2,47.53
121017004,Avent 030/17 Nat FB 125ml,1,533047,8/1/2030,3,50,150,40.18,120.54,40.18,120.54,0.15,18.08,138.62
121017773,Avent 030/27 Nat Fb 2x125ml,1,515953,7/2/2028,2,89,178,67.62,135.24,67.62,135.24,0.15,20.29,155.53
121017773,Avent 030/27 Nat Fb 2x125ml,1,512905,5/5/2028,1,89,89,67.62,67.62,67.62,67.62,0.15,10.14,77.76
121017773,Avent 030/27 Nat Fb 2x125ml,1,528728,11/2/2028,1,89,89,65.74,65.74,65.74,65.74,0.15,9.86,75.6
121017005,Avent 033/17 Nat FB 260ml,1,539169,11/21/2028,2,57,114,42,84,42,84,0.15,12.6,96.6
121016556,Avent 043/27 Nat Nipple 3m,1,500493,8/1/2030,2,41,82,30.06,60.12,30.06,60.12,0.15,9.02,69.14
121016556,Avent 043/27 Nat Nipple 3m,1,533785,8/1/2030,3,41,123,29.22,87.66,29.22,87.66,0.15,13.15,100.81
121017009,Avent 053/17 Nat Fb Glass 240ml,1,473687,8/1/2030,2,69,138,56.35,112.7,56.35,112.7,0.15,16.91,129.61
121007400,Avent 156/01 Nipple Protector,1,450387,8/1/2030,1,38,38,38,38,24.7,24.7,0.15,3.71,28.41
121007400,Avent 156/01 Nipple Protector,1,450385,8/1/2030,3,38,114,38,114,24.7,74.1,0.15,11.12,85.22
121017012,Avent 376/21 Soother 06-18 M,1,547387,10/25/2027,2,45,90,34.7,69.4,34.7,69.4,0.15,10.41,79.81
161000161,Avent 631/27 Teat 1 Hole,1,475447,8/1/2030,3,34,102,27.56,82.68,27.56,82.68,0.15,12.4,95.08
121009385,Avent 632/27 Teat 2 Hole,1,547385,6/5/2028,3,34,102,26.8,80.4,26.8,80.4,0.15,12.06,92.46
121008147,Avent 634/27 Teat 4 Hole,1,469008,8/1/2030,1,34,34,27.56,27.56,27.56,27.56,0.15,4.13,31.69
121011816,Avent 651/27 Nipple 2x om,1,467049,5/17/2027,1,42,42,30.06,30.06,30.06,30.06,0.15,4.51,34.57
121011816,Avent 651/27 Nipple 2x om,1,482136,5/31/2027,3,42,126,30.06,90.18,30.06,90.18,0.15,13.53,103.71
121011817,Avent 652/27 Nipple 2x 1m,1,467050,5/31/2027,1,42,42,30.06,30.06,30.06,30.06,0.15,4.51,34.57
121012563,Avent 673/17 Nat Feeding Glass 240ml,1,512885,2/2/2028,1,69,69,56.35,56.35,56.35,56.35,0.15,8.45,64.8
121012563,Avent 673/17 Nat Feeding Glass 240ml,1,467044,6/30/2027,1,69,69,56.35,56.35,56.35,56.35,0.15,8.45,64.8
121012561,Avent 696/17 Nat Feeding Bottle 330ml,1,539170,10/20/2028,1,59,59,48.09,48.09,48.09,48.09,0.15,7.21,55.3
121012561,Avent 696/17 Nat Feeding Bottle 330ml,1,512896,4/7/2028,1,59,59,49.46,49.46,49.46,49.46,0.15,7.42,56.88
121017013,Avent 810/14 Ant Colic Fb Air Free Vent 125ml,1,495172,12/9/2027,2,42,84,31.31,62.62,31.31,62.62,0.15,9.39,72.01
121018768,Avent 810/61 Anti Colic Fb 125ml,7897,450381,8/1/2030,2,50,100,50,100,32.5,65,0.15,9.75,74.75
121016554,Avent 813/61 Feeding Bottle 260ml,1,547419,8/1/2030,3,42,126,31.65,94.95,31.65,94.95,0.15,14.24,109.19
121016554,Avent 813/61 Feeding Bottle 260ml,1,528732,7/31/2028,1,41,41,31.65,31.65,31.65,31.65,0.15,4.75,36.4
121017779,Avent 813/62 Anti Colic 2x260ml,1,512898,8/3/2028,1,73,73,57.6,57.6,57.6,57.6,0.15,8.64,66.24
121017779,Avent 813/62 Anti Colic 2x260ml,1,528730,8/3/2028,1,73,73,56,56,56,56,0.15,8.4,64.4
121017015,Avent 816/61 Ant Colic Fb Air Free Vent 330ml,1,547386,1/9/2028,2,50,100,38.36,76.72,38.36,76.72,0.15,11.51,88.23
121018761,Avent Soother 0-6 m Ultra air Night Boys 376/11,1,515956,1/19/2028,1,45,45,35.69,35.69,35.69,35.69,0.15,5.35,41.04
121018505,Avent Soother Ultra Air Night 6-18 Girls 2pcs 376/22,1,547019,6/13/2027,2,45,90,34.7,69.4,34.7,69.4,0.15,10.41,79.81
121018505,Avent Soother Ultra Air Night 6-18 Girls 2pcs 376/22,1,462527,5/31/2027,1,45,45,35.69,35.69,35.69,35.69,0.15,5.35,41.04
121019061,Avent Soother Ultra Night 0-6m Girls 2pcs 376/12,1,512907,7/11/2027,1,45,45,35.69,35.69,35.69,35.69,0.15,5.35,41.04
121019979,Avent Ultra Air Soother 18m Deco 349/10,1,547389,2/22/2029,2,45,90,34.7,69.4,34.7,69.4,0.15,10.41,79.81
121019886,Avent Ultra Soft Soother 0-6m Girl 222/02,1,475551,8/1/2030,1,47,47,40.7,40.7,40.7,40.7,0.15,6.11,46.81
121019885,Avent Ultra Soft Soother 6m Boy 222/01,1,547388,2/8/2028,2,47,94,39.57,79.14,39.57,79.14,0.15,11.87,91.01
111004395,Avialis 20mg 1tab,3534003,547466,8/18/2026,2,16,32,7.41,14.82,7.41,14.82,0,0,14.82
111004407,Avilop Syrup 100ml,6194,490597,3/1/2026,2,39.95,79.9,39.95,79.9,16.65,33.29,0,0,33.29
111000228,Avodart 0.5mg caps  box/30,wh9n,483178,2/14/2025,1,111.9,111.9,111.9,111.9,97.31,97.31,0,0,97.31
121011389,Axe Deo Aero Apollo 150ml 207858,1,548136,11/29/2026,4,29,116,15.6,62.4,15.6,62.4,0.15,9.36,71.76
121013354,Axe Deo Black 150ml 208393,1,548137,6/26/2027,5,29,145,15.6,78,15.6,78,0.15,11.7,89.7
121013354,Axe Deo Black 150ml 208393,1,534107,4/21/2027,1,29,29,16,16,16,16,0.15,2.4,18.4
121021349,Axe Deo Body Spray Epic Fresh 150,1,548139,2/28/2027,6,29,174,15.6,93.6,15.6,93.6,0.15,14.04,107.64
121016987,Axe Deo Body Spray Gold Oud 150ml,1,548140,10/29/2026,6,29,174,15.6,93.6,15.6,93.6,0.15,14.04,107.64
121018885,Axe Deo Stick Ice Chill 50ml,1,548135,2/5/2027,5,23,115,13.25,66.25,13.25,66.25,0.15,9.94,76.19
121018877,Axe Leather Cookies 150ml,1,548138,3/27/2027,6,29,174,15.6,93.6,15.6,93.6,0.15,14.04,107.64
111003849,AZERA 100mg 90tab,314L,540938,3/1/2026,3,6.35,19.05,6.35,19.05,4.82,14.45,0,0,14.45
111003849,AZERA 100mg 90tab,208h,524084,9/1/2025,1,6.35,6.35,6.35,6.35,4.82,4.82,0,0,4.82
111000231,Azi - Once 200mg oral susp. 22.5ml,ad0153,518606,4/1/2025,2,33.7,67.4,33.7,67.4,23.59,47.18,0,0,47.18
111000232,Azi- Once 200mg oral susp. 30ml,AE0319,539896,5/24/2026,4,43.6,174.4,43.6,174.4,30.52,122.09,0,0,122.09
111000233,Azi- Once 250 mg 6 caps,AM0419,531174,11/1/2026,1,50.65,50.65,26.59,26.59,26.59,26.59,0,0,26.59
111000234,Azimac 250mg 6 Tabs,23dd53,490600,8/31/2026,10,29.35,293.5,29.35,293.5,0,0,0,0,0
111000235,Azimac 500mg 3 tab,23dj27,519433,11/30/2026,10,32.3,323,32.3,323,0,0,0,0,0
111004267,Azinic Optimal 60 cap,P00749B,531175,2/1/2026,2,33,66,24.75,49.5,24.75,49.5,0,0,49.5
121014617,B 4 U Wrist Support Large,55,350845,8/1/2030,1,10,10,10,10,5.7,5.7,0,0,5.7
111004547,Baby Derm Napkin Rash Cream 100ml,25670,511202,3/1/2026,1,55,55,55,55,24.75,24.75,0,0,24.75
141000761,Baby Joy Compressed xxxl Jumpo Box 2x27,1,463613,8/1/2030,1,98,98,89.39,89.39,89.39,89.39,0.15,13.41,102.8
141000756,Baby joy compressed xxxl mega pack 3x34,1,533101,8/1/2030,2,64.75,129.5,58.56,117.11,58.56,117.11,0.15,17.57,134.68
141000756,Baby joy compressed xxxl mega pack 3x34,1,472329,8/1/2030,2,64.75,129.5,59.02,118.03,59.02,118.03,0.15,17.7,135.73
141000742,Baby Joy Culotte Giant Pack Junior Unisex 3x56,1,540449,8/1/2030,2,78.25,156.5,71.67,143.33,71.67,143.33,0.15,21.5,164.83
141000743,Baby Joy Culotte Giant Pack Junior XXL Unisex 3x50,1,505735,8/1/2030,1,78.25,78.25,71.33,71.33,71.33,71.33,0.15,10.7,82.03
141000746,Baby Joy Culotte Giant Pack Large Unisex 3x68,1,533105,8/1/2030,1,78.25,78.25,70.97,70.97,70.97,70.97,0.15,10.65,81.62
141000658,Baby Joy Culotte Jumbo Box Unisex Junior 2x36 46442p,1,463684,8/1/2030,1,98,98,89.39,89.39,89.39,89.39,0.15,13.41,102.8
141000657,Baby Joy Culotte Jumbo Box Unisex Large 2x44 46432p,1,508834,8/1/2030,1,98,98,89.39,89.39,89.39,89.39,0.15,13.41,102.8
141000821,Baby Joy Culotte Junior xxxxl 3x34 45170,1,538538,8/1/2030,3,64.5,193.5,58.85,176.56,58.85,176.56,0.15,26.48,203.04
141000821,Baby Joy Culotte Junior xxxxl 3x34 45170,1,540451,8/1/2030,4,64.5,258,58.33,233.33,58.33,233.33,0.15,35,268.33
141000838,Baby Joy Culotte Olive Pants Junior Mega Pack No 5  3x40,1,530120,8/1/2030,1,67,67,60.99,60.99,60.99,60.99,0.15,9.15,70.14
141000838,Baby Joy Culotte Olive Pants Junior Mega Pack No 5  3x40,1,525986,8/1/2030,2,67,134,49.53,99.07,49.53,99.07,0.15,14.86,113.93
141000612,Baby Joy Culotte Unisex Jumbo Pack Junior XXL 3x32 46351,1,533097,8/1/2030,2,52.25,104.5,47.29,94.57,47.29,94.57,0.15,14.19,108.76
141000610,Baby Joy Culotte Unisex Jumbo Pack Large 3x44 46331,1,505754,8/1/2030,1,52.25,52.25,47.53,47.53,47.53,47.53,0.15,7.13,54.66
141000604,Baby Joy Culotte Unisex Mega Junior XXL 3x40 No.6,1,500325,8/1/2030,1,64.5,64.5,58.85,58.85,58.85,58.85,0.15,8.83,67.68
141000608,Baby Joy Culotte Unisex Mega Large 3x56 45331,1,505842,8/1/2030,2,64.5,129,58.85,117.7,58.85,117.7,0.15,17.66,135.36
141000607,Baby Joy Culotte Unisex Mega Medium 3x60 45321,1,448292,3/3/2025,1,68.26,68.26,68.26,68.26,44.37,44.37,0.15,6.66,51.03
121013897,Baby Joy Culotte Unisex Saving Large 6x11 No.4,1,500280,8/1/2030,5,14.25,71.25,13.13,65.65,13.13,65.65,0.15,9.85,75.5
141000615,Baby Joy Culotte Unisex Saving Medium 6x12 43321,1,466888,8/1/2030,7,14.25,99.75,13.13,91.88,13.13,91.88,0.15,13.78,105.66
141000763,Baby Joy Culotte xxxl Jumbo Pack 3x26,1,533098,8/1/2030,3,52.25,156.75,47.29,141.86,47.29,141.86,0.15,21.28,163.14
141000764,Baby Joy Culotte xxxl Jumbo Pack 4xl 3x20,1,533099,8/1/2030,2,52.25,104.5,47.29,94.57,47.29,94.57,0.15,14.19,108.76
141000740,Baby Joy Healthy Skin Giant Pack New Born 3x92,1,488632,8/1/2030,1,78.25,78.25,72.42,72.42,72.42,72.42,0.15,10.86,83.28
141000741,Baby Joy Healthy Skin Giant Pack Small 3x90,1,488631,8/1/2030,3,78.25,234.75,72.42,217.25,72.42,217.25,0.15,32.59,249.84
141000722,Baby Joy Healthy Skin Mega Junior xxl No.6 3x34,1,367500,8/1/2030,1,62,62,56.67,56.67,56.67,56.67,0.15,8.5,65.17
141000722,Baby Joy Healthy Skin Mega Junior xxl No.6 3x34,1,505750,8/1/2030,1,67,67,60.99,60.99,60.99,60.99,0.15,9.15,70.14
141000711,Baby Joy Healthy Skin Mega Pack Junior 3x42 No.5,1,461808,8/1/2030,1,67,67,60.99,60.99,60.99,60.99,0.15,9.15,70.14
141000720,Baby Joy Healthy Skin Mega Pack Medium 3x56,1,452150,8/1/2030,1,67,67,49.53,49.53,49.53,49.53,0.15,7.43,56.96
141000720,Baby Joy Healthy Skin Mega Pack Medium 3x56,1,520175,8/1/2030,1,67,67,49.53,49.53,49.53,49.53,0.15,7.43,56.96
141000669,Baby Joy Healthy Skin Mega Pack New Born 3x72 No.1,1,455316,8/1/2030,1,67,67,61.92,61.92,61.92,61.92,0.15,9.29,71.21
141000670,Baby Joy Healthy Skin Mega Pack Sumall 3x68 No.2,1,463681,8/1/2030,2,67,134,60.99,121.97,60.99,121.97,0.15,18.3,140.27
141000762,Baby Joy Olive Pants xxxl Mega Pack 3x32,1,409524,8/1/2030,2,63,126,56.67,113.33,56.67,113.33,0.15,17,130.33
141000778,Baby Joy Olive XXL Saving Pack 8x7 No 6  25362,65544,449114,8/1/2030,4,13,52,13,52,8.32,33.28,0.15,4.99,38.27
141000778,Baby Joy Olive XXL Saving Pack 8x7 No 6  25362,1,542388,8/1/2030,8,14,112,12.68,101.46,12.68,101.46,0.15,15.22,116.68
141000549,Baby Joy Premium Giant Pack Junior 3x66 28842,1,454829,8/1/2030,1,78.25,78.25,71.33,71.33,71.33,71.33,0.15,10.7,82.03
141000549,Baby Joy Premium Giant Pack Junior 3x66 28842,1,500279,8/1/2030,1,78.25,78.25,71.33,71.33,71.33,71.33,0.15,10.7,82.03
141000552,Baby Joy Premium Giant Pack Junior XXL 3x46 No.6,1,454830,8/1/2030,1,78.25,78.25,71.33,71.33,71.33,71.33,0.15,10.7,82.03
141000551,Baby Joy Premium Giant Pack Large 3x74 28832,1,455361,8/1/2030,2,78.25,156.5,71.33,142.66,71.33,142.66,0.15,21.4,164.06
141000551,Baby Joy Premium Giant Pack Large 3x74 28832,1,533093,8/1/2030,1,78.25,78.25,70.97,70.97,70.97,70.97,0.15,10.65,81.62
141000566,Baby Joy Premium Giant Pack Medium 3x84 No.3,1,454835,8/1/2030,3,78.25,234.75,71.33,213.99,71.33,213.99,0.15,32.1,246.09
141000663,Baby Joy Sensitive Wipes 3x48 Pieces 6x3x48 20430,1,488611,8/1/2030,1,28,28,20.68,20.68,20.68,20.68,0.15,3.1,23.78
141000661,Baby Joy Sensitive Wipes 48 pieces 18x48 20410,1,500326,8/1/2030,1,13,13,9.19,9.19,9.19,9.19,0.15,1.38,10.57
141000661,Baby Joy Sensitive Wipes 48 pieces 18x48 20410,1,510360,8/1/2030,11,13,143,9.19,101.04,9.19,101.04,0.15,15.16,116.2
141000571,Baby Joy Stretch Jumbo Box Pack Large + 2x44,1,472328,8/1/2030,1,98,98,89.39,89.39,89.39,89.39,0.15,13.41,102.8
141000571,Baby Joy Stretch Jumbo Box Pack Large + 2x44,1,500276,8/1/2030,1,98,98,89.39,89.39,89.39,89.39,0.15,13.41,102.8
141000569,Baby Joy Stretch Jumbo Box Pack Large 2x48 29932,1,533085,8/1/2030,2,98,196,88.94,177.87,88.94,177.87,0.15,26.68,204.55
141000613,Baby Joy Stretch Jumbo Box Pack New Born 2x68,1,472327,8/1/2030,1,98,98,89.39,89.39,89.39,89.39,0.15,13.41,102.8
141000482,Baby Joy Tape Jumbo Pack Junior 3x40 29842,1,481830,8/1/2027,1,53,53,47.53,47.53,47.53,47.53,0.15,7.13,54.66
141000482,Baby Joy Tape Jumbo Pack Junior 3x40 29842,1,500781,8/1/2030,1,53,53,47.53,47.53,47.53,47.53,0.15,7.13,54.66
141000482,Baby Joy Tape Jumbo Pack Junior 3x40 29842,1,526259,8/1/2030,1,53,53,48.76,48.76,48.76,48.76,0.15,7.31,56.07
141000487,Baby Joy Tape Jumbo pack L + 3x44 29862,1,461819,8/1/2030,4,53,212,47.53,190.11,47.53,190.11,0.15,28.52,218.63
141000413,Baby Joy Tape Jumbo Pack Medium 3x52 29822,1,505838,8/1/2030,1,53,53,47.53,47.53,47.53,47.53,0.15,7.13,54.66
141000413,Baby Joy Tape Jumbo Pack Medium 3x52 29822,1,533080,8/1/2030,3,53,159,47.29,141.86,47.29,141.86,0.15,21.28,163.14
121011595,Baby joy Tape Jumbo Pack New Born 3x68 29802,1,461821,8/1/2030,1,53,53,47.53,47.53,47.53,47.53,0.15,7.13,54.66
121011636,Baby Joy Tape Jumbo Pack Small 3x68 29812,1,485027,8/1/2030,6,53,318,47.53,285.16,47.53,285.16,0.15,42.77,327.93
141000485,Baby Joy Tape Mega Pack Junior 3x52 No.5,1,517495,8/1/2030,2,64.75,129.5,59.02,118.04,59.02,118.04,0.15,17.71,135.75
141000486,Baby Joy Tape Mega pack Junior XXL 3x38 No.6,1,533092,8/1/2030,2,64.75,129.5,58.72,117.44,58.72,117.44,0.15,17.62,135.06
121011596,Baby Joy Tape Mega Pack Large + 3x56 No.4+,1,533091,8/1/2030,2,64.75,129.5,58.72,117.44,58.72,117.44,0.15,17.62,135.06
141000484,Baby Joy Tape Mega Pack Large 3x60 No.4,1,472337,8/1/2030,3,64.75,194.25,59.02,177.05,59.02,177.05,0.15,26.56,203.61
141000483,Baby Joy Tape Mega pack Medium 3x68 No.3,9999999999,533089,8/1/2030,3,64.75,194.25,58.72,176.16,58.72,176.16,0.15,26.42,202.58
141000603,Baby Joy Tape Mega Pack New Born 3x84 No.1,1,545411,8/1/2030,3,64.75,194.25,59.02,177.05,59.02,177.05,0.15,26.56,203.61
141000586,Baby Joy Tape Mega Pack Small 3x84 No.2,1,545412,8/1/2030,3,64.75,194.25,59.02,177.05,59.02,177.05,0.15,26.56,203.61
141000550,Baby Joy Tape Saving Pack Junior XXL 8x7 No.6,1,530119,8/1/2030,1,11.3,11.3,9.97,9.97,9.97,9.97,0.15,1.5,11.47
141000406,Baby Joy Tape Saving Pack Large + 8x10 No.4+,1,520267,8/1/2030,3,11.3,33.9,9.97,29.92,9.97,29.92,0.15,4.49,34.41
141000479,Baby Joy Tape Saving Pack Large 8x11 No.4,1,538536,8/1/2030,7,11.3,79.1,9.97,69.81,9.97,69.81,0.15,10.47,80.28
141000479,Baby Joy Tape Saving Pack Large 8x11 No.4,1,520266,8/1/2030,1,11.3,11.3,9.97,9.97,9.97,9.97,0.15,1.5,11.47
121011594,Baby Joy Tape Saving Pack Medium 8x12 No.3,1,538535,8/1/2030,3,11.3,33.9,9.97,29.92,9.97,29.92,0.15,4.49,34.41
121011594,Baby Joy Tape Saving Pack Medium 8x12 No.3,1,533071,8/1/2030,2,11.3,22.6,9.92,19.85,9.92,19.85,0.15,2.98,22.83
141000417,Baby Joy Tape Saving Pack New Born 8x17 No.1,1,505729,8/1/2030,1,11.3,11.3,10.13,10.13,10.13,10.13,0.15,1.52,11.65
141000417,Baby Joy Tape Saving Pack New Born 8x17 No.1,1,533069,8/1/2030,4,11.3,45.2,9.92,39.69,9.92,39.69,0.15,5.95,45.64
121011646,Baby joy tape saving pack new born 8x18,1,542385,8/1/2030,4,11.3,45.2,9.97,39.9,9.97,39.9,0.15,5.99,45.89
121011647,Baby Joy Tape Saving Pack Small 8x15 No.2,1,510350,8/1/2030,1,11.13,11.13,10.13,10.13,10.13,10.13,0.15,1.52,11.65
121011647,Baby Joy Tape Saving Pack Small 8x15 No.2,1,538560,8/1/2030,4,11.3,45.2,9.97,39.9,9.97,39.9,0.15,5.99,45.89
121011647,Baby Joy Tape Saving Pack Small 8x15 No.2,1,533070,8/1/2030,2,11.3,22.6,9.92,19.85,9.92,19.85,0.15,2.98,22.83
141000481,Baby Joy Tape Value Pack Junior 4x27 No.5,1,463690,8/1/2030,1,34.25,34.25,31.27,31.27,31.27,31.27,0.15,4.69,35.96
141000481,Baby Joy Tape Value Pack Junior 4x27 No.5,1,454827,8/1/2030,1,34.25,34.25,31.28,31.28,31.28,31.28,0.15,4.69,35.97
141000481,Baby Joy Tape Value Pack Junior 4x27 No.5,1,533078,8/1/2030,1,34.25,34.25,31.12,31.12,31.12,31.12,0.15,4.67,35.79
141000409,Baby Joy Tape Value Pack Junior XXL 4x19 No.6,1,455346,8/1/2030,1,34.25,34.25,31.28,31.28,31.28,31.28,0.15,4.69,35.97
141000409,Baby Joy Tape Value Pack Junior XXL 4x19 No.6,1,533079,8/1/2030,1,34.25,34.25,31.12,31.12,31.12,31.12,0.15,4.67,35.79
141000480,Baby Joy Tape Value Pack Large + 4x29 No.4+,1,455347,8/1/2030,1,34.25,34.25,31.28,31.28,31.28,31.28,0.15,4.69,35.97
141000480,Baby Joy Tape Value Pack Large + 4x29 No.4+,1,500270,8/1/2030,1,34.25,34.25,31.28,31.28,31.28,31.28,0.15,4.69,35.97
141000412,Baby Joy Tape Value Pack Large 4x32 No.4,1,454826,8/1/2030,1,34.25,34.25,31.28,31.28,31.28,31.28,0.15,4.69,35.97
141000412,Baby Joy Tape Value Pack Large 4x32 No.4,1,463688,8/1/2030,2,34.25,68.5,31.27,62.55,31.27,62.55,0.15,9.38,71.93
141000408,Baby Joy Tape Value Pack Medium 4x34 No.3,1,464700,8/1/2030,1,34.25,34.25,31.27,31.27,31.27,31.27,0.15,4.69,35.96
141000408,Baby Joy Tape Value Pack Medium 4x34 No.3,1,454825,8/1/2030,4,34.25,137,31.28,125.1,31.28,125.1,0.15,18.77,143.87
141000408,Baby Joy Tape Value Pack Medium 4x34 No.3,1,500268,8/1/2030,1,34.25,34.25,31.27,31.27,31.27,31.27,0.15,4.69,35.96
121011635,Baby Joy Tape Value Pack New Born 4x44 No.1,1,455349,8/1/2030,6,34.25,205.5,31.28,187.65,31.28,187.65,0.15,28.15,215.8
141000407,Baby Joy Tape Value Pack Small 4x44 No.2,1,463687,8/1/2030,4,34.25,137,31.27,125.1,31.27,125.1,0.15,18.77,143.87
141000407,Baby Joy Tape Value Pack Small 4x44 No.2,1,455348,8/1/2030,1,34.25,34.25,31.28,31.28,31.28,31.28,0.15,4.69,35.97
121016461,Baby Joy Thick Wet Wpes 12x40,1,508835,8/1/2030,10,16,160,11.33,113.3,11.33,113.3,0.15,17,130.3
141000462,Baby Joy Wet Wipes 12x80 20181,1,488612,8/1/2030,6,16,96,11.9,71.4,11.9,71.4,0.15,10.71,82.11
141000461,Baby Joy Wet Wipes 18x50 20151,1,472349,8/1/2030,9,12,108,10.5,94.5,9.45,85.05,0.15,12.76,97.81
141000660,Baby Joy Wet Wipes 200 Pieces 6x200 20351,1,496360,8/1/2030,3,38,114,26.03,78.09,26.03,78.09,0.15,11.71,89.8
141000723,Baby Joy Wet Wipes Bundle Pack 6x(3x50) 202512,1,452376,8/1/2030,1,26,26,20.25,20.25,20.25,20.25,0.15,3.04,23.29
141000723,Baby Joy Wet Wipes Bundle Pack 6x(3x50) 202512,1,447041,8/1/2030,2,26,52,20.25,40.5,20.25,40.5,0.15,6.08,46.58
141000460,Baby Joy Wet Wipes Bundle Pack 6x150 20250,1,510359,8/1/2030,1,26,26,20.08,20.08,20.08,20.08,0.15,3.01,23.09
121007285,Baby Nipple Chain Clip 8174,1,449350,8/1/2030,1,10,10,10,10,6.5,6.5,0.15,0.98,7.48
121007285,Baby Nipple Chain Clip 8174,1,496798,2/1/2028,2,10,20,3.38,6.76,3.38,6.76,0.15,1.01,7.77
121000244,Baby Zone 8442,1,449871,8/1/2030,1,15,15,15,15,9.75,9.75,0.15,1.46,11.21
121000244,Baby Zone 8442,1,449839,8/1/2030,1,10,10,10,10,6.5,6.5,0.15,0.98,7.48
121019447,Baby Zone Baby Nipple Chain Clip White 8176,1,496799,8/1/2030,2,13,26,4.89,9.78,4.89,9.78,0.15,1.47,11.25
121019447,Baby Zone Baby Nipple Chain Clip White 8176,1,472872,8/1/2030,5,13,65,4.89,24.45,4.89,24.45,0.15,3.67,28.12
121020336,Baby Zone Bottle 120 ml 8516,1,500497,8/1/2030,1,22,22,11.25,11.25,11.25,11.25,0.15,1.69,12.94
121020336,Baby Zone Bottle 120 ml 8516,1,528736,3/1/2029,6,18,108,11.25,67.5,11.25,67.5,0.15,10.13,77.63
121020336,Baby Zone Bottle 120 ml 8516,1,539300,3/31/2029,6,18,108,11.25,67.5,11.25,67.5,0.15,10.13,77.63
121020335,Baby Zone Bottle 240 ml 8515,1,548049,3/31/2029,6,24,144,12.38,74.28,12.38,74.28,0.15,11.14,85.42
121020335,Baby Zone Bottle 240 ml 8515,1,528737,9/1/2028,1,24,24,12.38,12.38,12.38,12.38,0.15,1.86,14.24
121006257,Baby Zone Bottle 250ml,1,449347,8/1/2030,2,33,66,33,66,21.45,42.9,0.15,6.44,49.34
121019007,Baby Zone Bottle Brush 8373,1,548040,8/1/2030,1,13,13,4.5,4.5,4.5,4.5,0.15,0.68,5.18
121020345,Baby Zone Bottle Colors 240 ml 8523,1,548048,12/30/2029,4,18,72,7.88,31.52,7.88,31.52,0.15,4.73,36.25
121020345,Baby Zone Bottle Colors 240 ml 8523,1,515693,12/30/2028,2,18,36,7.88,15.76,7.88,15.76,0.15,2.36,18.12
121020345,Baby Zone Bottle Colors 240 ml 8523,1,548045,12/30/2028,6,18,108,7.59,45.54,7.59,45.54,0.15,6.83,52.37
121020341,Baby Zone Bottle With Hand 250 ml 8543,1,539299,4/30/2029,9,21,189,10.13,91.17,10.13,91.17,0.15,13.68,104.85
121020341,Baby Zone Bottle With Hand 250 ml 8543,1,500499,8/1/2030,2,21,42,11.81,23.62,11.81,23.62,0.15,3.54,27.16
121020332,Baby Zone Bottle With Hand 300ml 8529,1,548155,12/10/2029,3,28,84,13.5,40.5,13.5,40.5,0.15,6.08,46.58
