Item No.,Item name,Patch No.,Ascon code,EXPIRY DATE,Qty,Sales Price,Total Sales Price,Purchase Price,Total Purchase Price,Cost Price ,Tptal Cost Price,vat,Vat value,totak
121007192,Barak Gauze Swabs 5x5cm,1,428991,12/1/1999,2,6.00,12.00,2.50,5,2.50,5.00,0,0.00,5.00
121006836,Barak Gauze Swabs 7.5x7.5cm,1,471529,12/1/1999,9,10.00,90.00,3.90,35.1,3.90,35.10,0,0.00,35.10
121006825,Barak KMB Eye Patch A2,333,498864,10/10/2025,11,19.00,209.00,10.20,112.2,10.20,112.20,0,0.00,112.20
121006825,Barak KMB Eye Patch A2,1,498863,10/10/2025,3,19.00,57.00,10.90,32.7,10.90,32.70,0,0.00,32.70
151000704,Barak Nebulizer With Mask (M),1,454232,12/1/1999,22,10.00,220.00,2.50,55,2.50,55.00,0,0.00,55.00
151000731,Barak One Touch Lancet,1,541015,12/1/1999,4,20.00,80.00,8.00,32,8.00,32.00,0,0.00,32.00
121007132,Barak Pharmapore 10x10cm,1,453929,12/1/1999,95,2.00,190.00,0.57,54.15,0.57,54.15,0,0.00,54.15
151001393,Barak Urinal 662B For Lady,1,494151,12/1/1999,2,25.00,50.00,10.00,20,10.00,20.00,0,0.00,20.00
151001155,Barak عصا تطول وتقصر,1,461792,12/1/1999,1,38.00,38.00,21.00,21,21.00,21.00,0,0.00,21.00
121009790,Barak كرسي حمام بعجل,1,465617,12/1/1999,1,270.00,270.00,160.00,160,160.00,160.00,0,0.00,160.00
121006485,Barak كرسي عجزة صيني,1,514330,12/1/1999,1,420.00,420.00,245.00,245,245.00,245.00,0,0.00,245.00
151001157,Barak مشاية بدون عجل,1,461509,8/1/1931,1,120.00,120.00,76.80,76.8,76.80,76.80,0,0.00,76.80
121010326,Barakعكاز بكرسي,1,505428,12/1/1999,2,80.00,160.00,45.00,90,45.00,90.00,0,0.00,90.00
121020711,Batiste Dry Shampo 200ml,6555,472742,6/30/2025,2,45.00,90.00,25.65,51.3,25.65,51.30,0.15,7.70,59.00
121020711,Batiste Dry Shampo 200ml,1,472741,9/30/2025,2,45.00,90.00,27.55,55.1,27.55,55.10,0.15,8.27,63.37
111000259,Bd Micro F.Plus Insulin 0.5 ml 30 g,1,507494,12/1/1999,8,7.00,56.00,4.40,35.2,4.40,35.20,0,0.00,35.20
111000261,Beauty Hair Cap 4770,1,381445,12/1/1999,1,14.50,14.50,7.08,7.08,7.08,7.08,0.15,1.06,8.14
131000366,Bebejunior 400g,1,537668,5/1/2025,1,36.00,36.00,33.35,33.35,33.35,33.35,0.15,5.00,38.35
131000366,Bebejunior 400g,1,517782,5/16/2025,1,36.00,36.00,33.35,33.35,33.35,33.35,0.15,5.00,38.35
131000362,Bebejunior 900g,1,522397,10/10/2026,1,78.00,78.00,72.10,72.1,72.10,72.10,0.15,10.82,82.92
131000362,Bebejunior 900g,1,548549,2/1/2026,3,78.00,234.00,65.32,195.96,65.32,195.96,0.15,29.39,225.35
131000018,Bebelac No 1 400g,1,527230,2/1/2025,1,38.00,38.00,35.98,35.98,35.98,35.98,0.15,5.40,41.38
131000021,Bebelac No 2  400g,1,527231,5/17/2025,1,38.00,38.00,35.98,35.98,35.98,35.98,0.15,5.40,41.38
131000023,Bebelac No 2 900g,1,536828,10/10/2026,2,82.00,164.00,77.15,154.3,77.15,154.30,0.15,23.15,177.45
121008616,Beesline Hygienic Wash 200ml,1,524808,6/9/2026,2,65.00,130.00,33.00,66,33.00,66.00,0.15,9.90,75.90
121017546,Beesline Sensifresh Whitening Sensitive Zone 150ml,1,496446,8/31/2025,2,75.00,150.00,45.00,90,45.00,90.00,0.15,13.50,103.50
121022219,Beesline Spf 50 1+50 Disc 60ml,1,546773,10/26/2026,3,87.00,261.00,58.50,175.5,58.50,175.50,0.15,26.33,201.83
121011199,Beesline whitening body exfoliating soap,1,524342,5/31/2025,3,25.00,75.00,15.00,45,15.00,45.00,0.15,6.75,51.75
121011199,Beesline whitening body exfoliating soap,1,496448,3/29/2025,2,25.00,50.00,13.50,27,13.50,27.00,0.15,4.05,31.05
121014551,Beesline Whitening Deodorant Beauty Pearl 48h Roll-On 50ml,1,546729,10/25/2026,3,56.00,168.00,33.00,99,33.00,99.00,0.15,14.85,113.85
121013907,Beesline Whitening Deodorant Cool Breeze 48h Roll-On 50ml,1,546770,2/1/2026,2,56.00,112.00,33.00,66,33.00,66.00,0.15,9.90,75.90
121013911,Beesline Whitening Deodorant Cotton Candy 48h Roll-On 50ml,1,518827,4/30/2026,1,56.00,56.00,33.00,33,33.00,33.00,0.15,4.95,37.95
121013909,Beesline Whitening Deodorant Elder Rose 48h Roll-On 50ml,1,546731,10/18/2026,3,56.00,168.00,33.00,99,33.00,99.00,0.15,14.85,113.85
121016256,Beesline Whitening Facial Soap Redberry 85g,1,548141,8/11/2026,5,28.00,140.00,15.00,75,15.00,75.00,0.15,11.25,86.25
121000272,Beesline Whitening Facial Wash 250ml,1,482049,1/31/2026,1,55.00,55.00,36.50,36.5,36.50,36.50,0.15,5.48,41.98
121009162,Beesline Whitening Sensitive Zone Soap 110g,1,500683,7/21/2026,2,40.00,80.00,20.50,41,20.50,41.00,0.15,6.15,47.15
121015016,Bel Nature Organic Cotton Buds 200pcs,1,340468,12/1/1999,7,10.00,70.00,10.00,70,5.00,35.00,0.15,5.25,40.25
111000279,Benzac ac 2.5 gel,3020234,498938,4/30/2025,1,12.45,12.45,12.45,12.45,10.38,10.38,0,0.00,10.38
111000279,Benzac ac 2.5 gel,3020234,535678,4/1/2025,2,12.45,24.90,12.45,24.9,10.38,20.75,0,0.00,20.75
111000280,Benzac AC 5% 60gm gel,4021283,541274,1/31/2026,2,17.45,34.90,17.45,34.9,14.54,29.09,0,0.00,29.09
111004118,Benzaflex 10mg 30 Tab,1151748,532163,10/1/2025,2,23.05,46.10,23.05,46.1,14.77,29.55,0,0.00,29.55
111004119,Benzaflex 5mg 30 Tab,1151742,532164,10/1/2026,1,11.50,11.50,11.50,11.5,7.37,7.37,0,0.00,7.37
111000281,Bepanthen cream 5% 30gm,GP02N83,543880,2/28/2026,5,21.65,108.25,21.65,108.25,16.75,83.73,0.15,12.56,96.29
111004204,Bepanthen Nappy Care Oint 100gm/Tube,GP02THU,531176,7/31/2025,1,45.00,45.00,38.25,38.25,38.25,38.25,0.15,5.74,43.99
111004204,Bepanthen Nappy Care Oint 100gm/Tube,GP02ZF0,540940,2/28/2027,1,47.70,47.70,47.70,47.7,40.55,40.55,0.15,6.08,46.63
111004196,Bepanthen Nappy Care Oint 30gm,GP02VXP,540467,10/31/2026,2,17.10,34.20,17.10,34.2,14.54,29.07,0.15,4.36,33.43
111004196,Bepanthen Nappy Care Oint 30gm,GP02ZVU,545747,2/28/2027,5,17.10,85.50,17.10,85.5,14.54,72.68,0.15,10.90,83.58
111000283,Bepanthen plus cream 5% 30gm,GP02RRD,534856,4/30/2026,6,12.35,74.10,10.91,65.46,10.91,65.46,0,0.00,65.46
111000283,Bepanthen plus cream 5% 30gm,GP02PDZ,510625,3/31/2026,1,12.35,12.35,12.35,12.35,10.50,10.50,0,0.00,10.50
111003888,Bepanthen Skin Moist Cream 100gm,GP02HA5,531178,10/31/2025,3,58.14,174.42,49.42,148.26,49.42,148.26,0.15,22.24,170.50
121020741,Best Winter Skincare 75gm,1,468694,8/1/2025,1,70.00,70.00,70.00,70,26.25,26.25,0.15,3.94,30.19
111000286,Betaderm 20 mg Oint,2400449,540942,2/6/2027,3,4.20,12.60,4.20,12.6,2.94,8.82,0,0.00,8.82
111000287,Betadine Douche Kit 10% 120 ml,24A019K43,531180,1/1/2027,1,86.00,86.00,73.53,73.53,73.53,73.53,0,0.00,73.53
111000289,Betadine Ointment 10% 25gm,23I576F43,510629,9/1/2026,1,41.00,41.00,41.00,41,33.30,33.30,0,0.00,33.30
111000291,Betadine Solution 10% 120ml,23L626J43,547468,9/1/2026,1,49.50,49.50,42.32,42.32,42.32,42.32,0,0.00,42.32
111000293,Betagen 16mg 30tablet,23DG03,540943,9/30/2026,1,31.55,31.55,31.55,31.55,22.09,22.09,0,0.00,22.09
111003966,Betagen 24 mg 50 tab,23dg47,544907,10/31/2026,1,40.50,40.50,28.35,28.35,28.35,28.35,0,0.00,28.35
111003966,Betagen 24 mg 50 tab,23DK49,540944,1/31/2027,1,40.50,40.50,40.50,40.5,28.35,28.35,0,0.00,28.35
111000297,Betasept Mouth wash 130ml,ag0249,507968,7/1/2025,3,24.00,72.00,24.00,72,11.29,33.86,0,0.00,33.86
111000298,Betasept Vaginal Douch 130ml,AN0315,531181,12/25/2025,2,33.00,66.00,15.80,31.6,15.80,31.60,0,0.00,31.60
111000299,Betaserc 16mg 40 tab,24104200,536495,4/30/2027,1,50.30,50.30,50.30,50.3,41.92,41.92,0,0.00,41.92
111000300,Betaserc 24mg 50 Tab,23110100,531182,10/31/2026,1,77.05,77.05,67.00,67,67.00,67.00,0,0.00,67.00
111000301,Betaserc 8 mg tab 100,23106400,502881,9/30/2026,1,90.45,90.45,90.45,90.45,78.66,78.66,0,0.00,78.66
111000305,Betazol Cream 30 gm,AM0006,531183,11/30/2025,2,13.60,27.20,7.82,15.64,7.82,15.64,0,0.00,15.64
111000310,Betnovate C  Cream 30g,3d2v,484606,6/4/2025,2,13.10,26.20,13.10,26.2,10.92,21.84,0,0.00,21.84
111000312,Betnovate Cream 30g,S67W,545812,5/1/2026,3,10.10,30.30,10.10,30.3,8.42,25.25,0,0.00,25.25
111000313,Betnovate N Cream,2E6M,545814,9/30/2026,3,10.70,32.10,10.70,32.1,8.92,26.75,0,0.00,26.75
111000316,Betnovate Ointment,MM9S,531184,3/1/2026,5,10.10,50.50,8.42,42.1,8.42,42.10,0,0.00,42.10
151001773,Beurer Clinical Thermometer,1,476347,12/1/1999,3,35.00,105.00,25.00,75,25.00,75.00,0,0.00,75.00
151001717,Beurer Electronic Scale Gs10,1,451709,12/1/1999,1,175.00,175.00,72.00,72,72.00,72.00,0.15,10.80,82.80
121021225,Bigen Beard Big Size B 101 Nat Black 40+40,1,501158,8/31/2026,1,56.00,56.00,43.80,43.8,43.80,43.80,0.15,6.57,50.37
121021225,Bigen Beard Big Size B 101 Nat Black 40+40,1,544985,8/31/2026,1,56.00,56.00,43.80,43.8,43.80,43.80,0.15,6.57,50.37
121021226,Bigen Beard Big Size B 102 Brown 40+40,1,544984,9/30/2026,1,56.00,56.00,43.80,43.8,43.80,43.80,0.15,6.57,50.37
121021227,Bigen Beard Big Size B 103 Brown Black 40+40,1,544983,8/31/2026,1,56.00,56.00,43.80,43.8,43.80,43.80,0.15,6.57,50.37
121021913,Bigen Beard Big Size B102 Dark Brown 40+40,1,522807,9/30/2026,2,56.00,112.00,43.80,87.6,43.80,87.60,0.15,13.14,100.74
121013926,Bigen Hair Dry Powder Dark Brown 6g,1,500819,6/30/2026,4,10.00,40.00,7.00,28,7.00,28.00,0.15,4.20,32.20
121013926,Bigen Hair Dry Powder Dark Brown 6g,1,534433,12/1/2026,5,10.00,50.00,7.00,35,7.00,35.00,0.15,5.25,40.25
121000295,Bigen Hair Dye Powder Black 6g,1,485229,9/30/2025,1,10.00,10.00,7.00,7,7.00,7.00,0.15,1.05,8.05
121000295,Bigen Hair Dye Powder Black 6g,1,500225,3/31/2026,4,10.00,40.00,7.00,28,7.00,28.00,0.15,4.20,32.20
121000295,Bigen Hair Dye Powder Black 6g,1,529117,11/1/2026,5,10.00,50.00,7.00,35,7.00,35.00,0.15,5.25,40.25
121013683,Bigen Hair Spray,1,544982,2/28/2025,2,48.00,96.00,32.00,64,32.00,64.00,0.15,9.60,73.60
121000296,Bigen Men Speedy Brown Black # 102,1,509148,4/30/2028,3,35.00,105.00,23.75,71.25,23.75,71.25,0.15,10.69,81.94
121000297,Bigen Men Speedy Color Black # 101,1,510846,4/30/2028,1,35.00,35.00,23.75,23.75,23.75,23.75,0.15,3.56,27.31
121000297,Bigen Men Speedy Color Black # 101,1,515521,6/30/2028,2,35.00,70.00,23.75,47.5,23.75,47.50,0.15,7.13,54.63
121000297,Bigen Men Speedy Color Black # 101,1,544986,10/31/2027,2,35.00,70.00,23.75,47.5,23.75,47.50,0.15,7.13,54.63
121000298,Bigen Men Speedy Drark  Brown # 103,1,488977,11/30/2027,1,35.00,35.00,23.75,23.75,23.75,23.75,0.15,3.56,27.31
121000298,Bigen Men Speedy Drark  Brown # 103,1,510200,5/31/2028,3,35.00,105.00,23.75,71.25,23.75,71.25,0.15,10.69,81.94
121016117,Bigen Men Speedy Hair Color 105,1,544981,6/30/2027,3,35.00,105.00,23.75,71.25,23.75,71.25,0.15,10.69,81.94
121000299,Bigen Men Speedy Natural Brown # 104,1,510847,6/30/2028,1,35.00,35.00,23.75,23.75,23.75,23.75,0.15,3.56,27.31
121000299,Bigen Men Speedy Natural Brown # 104,1,415526,8/1/2023,2,35.00,70.00,26.00,52,26.00,52.00,0.15,7.80,59.80
121000299,Bigen Men Speedy Natural Brown # 104,1,442615,9/30/2026,3,35.00,105.00,26.50,79.5,26.50,79.50,0.15,11.93,91.43
121021228,Bigen Mens Beard Big Size 100 Real Black,1,544977,10/31/2026,2,35.00,70.00,23.75,47.5,23.75,47.50,0.15,7.13,54.63
121021928,Bigen Mens Beard Colour 102 Brown Black,1,544979,6/30/2028,1,35.00,35.00,24.50,24.5,24.50,24.50,0.15,3.68,28.18
121021229,Bigen Mens Big Size 100 Real Black,1,544987,8/31/2026,1,35.00,35.00,23.75,23.75,23.75,23.75,0.15,3.56,27.31
121014501,Bigen Mens Bread Color Dark Brown 101,1,515978,12/31/2027,5,35.00,175.00,24.50,122.5,24.50,122.50,0.15,18.38,140.88
121014502,Bigen Mens Bread Color Dark Brown 102,1,515979,6/30/2028,1,35.00,35.00,24.50,24.5,24.50,24.50,0.15,3.68,28.18
121014052,Bigen Mens Bread Color Dark Brown 103,1,544978,7/31/2027,2,35.00,70.00,24.50,49,24.50,49.00,0.15,7.35,56.35
121014052,Bigen Mens Bread Color Dark Brown 103,1,539304,8/1/2028,2,35.00,70.00,24.50,49,24.50,49.00,0.15,7.35,56.35
121020788,Bigen Mens Bread Color Dark Brown 104,1,510845,9/30/2027,1,35.00,35.00,24.50,24.5,24.50,24.50,0.15,3.68,28.18
121019545,Bigen Powder Hair Chestnut Brown 6gm,1,539305,9/1/2026,6,10.00,60.00,7.00,42,7.00,42.00,0.15,6.30,48.30
121019545,Bigen Powder Hair Chestnut Brown 6gm,1,510849,3/31/2026,1,10.00,10.00,7.00,7,7.00,7.00,0.15,1.05,8.05
121014045,Bigen Speedy Hair Color Light Brown 885,1,510851,8/30/2027,4,30.00,120.00,22.50,90,22.50,90.00,0.15,13.50,103.50
121014045,Bigen Speedy Hair Color Light Brown 885,1,544972,10/1/2025,1,30.00,30.00,23.00,23,23.00,23.00,0.15,3.45,26.45
121014045,Bigen Speedy Hair Color Light Brown 885,1,544971,6/30/2027,2,30.00,60.00,22.50,45,22.50,45.00,0.15,6.75,51.75
121000300,Bigen Speedy H.C Cond B. Black - 882,1,472888,6/30/2027,1,30.00,30.00,22.50,22.5,22.50,22.50,0.15,3.38,25.88
121000300,Bigen Speedy H.C Cond B. Black - 882,1,509150,11/30/2027,2,30.00,60.00,22.50,45,22.50,45.00,0.15,6.75,51.75
121000301,Bigen Speedy H.C. Cond D. Brown 883,1,515981,2/28/2028,2,30.00,60.00,22.50,45,22.50,45.00,0.15,6.75,51.75
121000301,Bigen Speedy H.C. Cond D. Brown 883,1,544973,9/30/2027,2,30.00,60.00,22.50,45,22.50,45.00,0.15,6.75,51.75
121000303,Bigen Speedy H.C Cond N. Brown -884,1,472890,6/30/2027,2,30.00,60.00,22.50,45,22.50,45.00,0.15,6.75,51.75
121000303,Bigen Speedy H.C Cond N. Brown -884,1,500821,2/28/2028,1,30.00,30.00,22.50,22.5,22.50,22.50,0.15,3.38,25.88
111004068,Bilaxten 20mg 20 tab,6045,544911,5/1/2026,2,29.75,59.50,21.57,43.14,21.57,43.14,0,0.00,43.14
121021397,Bio Claro Cleansing Face Milk Make Up Remover 500ml,1,504417,6/1/2026,1,40.00,40.00,18.00,18,18.00,18.00,0.15,2.70,20.70
121021398,Bio Claro Softness Face Tonic 500ml,1,504418,6/1/2026,1,40.00,40.00,18.00,18,18.00,18.00,0.15,2.70,20.70
121015431,Bio Tap Farma Foam PU Earplugs,1,535668,12/1/1999,3,24.00,72.00,15.00,45,15.00,45.00,0.15,6.75,51.75
111003079,Bio-Cal-D 60 Cap,24A086-1,530908,12/1/2025,1,33.00,33.00,23.10,23.1,23.10,23.10,0,0.00,23.10
111004183,Biocool Cooling Gel Tube 100ml,1,504486,10/26/2024,1,45.00,45.00,29.25,29.25,29.25,29.25,0,0.00,29.25
121017517,Bioderma Atoderm Ultra Nourishing Cream 200ml,1,511505,3/31/2025,1,84.00,84.00,64.05,64.05,64.05,64.05,0.15,9.61,73.66
121017523,Bioderma Sebium Gel Moussant 200ml,1,505403,5/30/2025,1,103.00,103.00,34.00,34,34.00,34.00,0.15,5.10,39.10
121017527,Bioderma Sensibo H2o Make UP removal 500ml,1,506651,9/30/2025,1,116.00,116.00,39.50,39.5,39.50,39.50,0.15,5.93,45.43
121016073,Bioderma Sun Block 50+ SPF 40ml,1,449046,4/4/2025,1,149.00,149.00,108.00,108,70.20,70.20,0.15,10.53,80.73
111003531,Biofreeze Gel 118ml,s10823-49,505485,3/1/2026,1,85.00,85.00,85.00,85,0.00,0.00,0,0.00,0.00
111003531,Biofreeze Gel 118ml,s1012349,505486,3/31/2026,1,85.00,85.00,85.00,85,0.00,0.00,0,0.00,0.00
111003343,Biofreeze Spray 118ml,1,548228,4/1/2026,1,85.00,85.00,31.60,31.6,31.60,31.60,0,0.00,31.60
111004741,Biogaia 5ml Drops With Vat,24DSA004,532160,2/28/2026,3,98.26,294.78,98.26,294.78,85.45,256.34,0.15,38.45,294.79
111003564,Biogaia Drops 5ml,23DSA039,531186,12/31/2025,1,113.00,113.00,98.26,98.26,98.26,98.26,0,0.00,98.26
111000337,Biolys Aero Digest 24 cap,1,515550,3/1/2025,1,69.00,69.00,69.00,69,37.95,37.95,0,0.00,37.95
131000027,Biomil 1(Baby milk) 400 g,1,527228,9/1/2025,3,37.00,111.00,33.58,100.74,33.58,100.74,0.15,15.11,115.85
131000027,Biomil 1(Baby milk) 400 g,1,505320,8/1/2026,2,37.00,74.00,37.00,74,37.00,74.00,0.15,11.10,85.10
131000028,Biomil 2 (Baby milk) 400 g,1,504152,3/1/1952,1,37.00,37.00,33.58,33.58,33.58,33.58,0.15,5.04,38.62
131000028,Biomil 2 (Baby milk) 400 g,1,548548,11/1/2025,3,37.00,111.00,33.30,99.9,33.30,99.90,0.15,14.99,114.89
131000029,Biomil 3 (Junior Powder) 400 g,1,524146,9/1/2025,1,37.00,37.00,33.58,33.58,33.58,33.58,0.15,5.04,38.62
131000029,Biomil 3 (Junior Powder) 400 g,1,505322,8/1/2026,3,37.00,111.00,37.00,111,37.00,111.00,0.15,16.65,127.65
131000029,Biomil 3 (Junior Powder) 400 g,1,532129,1/1/2026,2,37.00,74.00,33.58,67.16,33.58,67.16,0.15,10.07,77.23
131000673,Biomil Plus No 1 800gm,1,527229,11/1/2025,1,72.00,72.00,65.35,65.35,65.35,65.35,0.15,9.80,75.15
131000673,Biomil Plus No 1 800gm,1,540434,3/3/2026,2,72.00,144.00,65.25,130.5,65.25,130.50,0.15,19.58,150.08
131000674,Biomil Plus No 2 800gm,1,504127,6/1/2025,1,72.00,72.00,65.35,65.35,65.35,65.35,0.15,9.80,75.15
121017471,Bionnex Perfederm Deo Roll 75ml,1,413847,4/1/2025,2,48.00,96.00,22.50,45,22.50,45.00,0.15,6.75,51.75
111004073,Biosoft Eve Drops 10ML,A859,545698,7/31/2026,3,31.10,93.30,31.10,93.3,25.92,77.76,0,0.00,77.76
111004073,Biosoft Eve Drops 10ML,A753,526643,9/30/2025,2,31.10,62.20,31.10,62.2,25.92,51.84,0,0.00,51.84
121000308,Bio-Yeast Fort 72 Tab,EB01-0407,545468,9/30/2026,1,98.00,98.00,98.00,98,80.96,80.96,0,0.00,80.96
121011102,Birgitt 306 Combes,1,273588,12/1/1999,1,9.00,9.00,9.00,9,5.40,5.40,0.15,0.81,6.21
121015870,Birgitt Hair Wood Comb 436s,4صثغ4صغا,450118,12/1/1999,2,7.00,14.00,7.00,14,4.55,9.10,0.15,1.37,10.47
121015870,Birgitt Hair Wood Comb 436s,1,357436,12/1/1999,3,9.00,27.00,9.00,27,5.40,16.20,0.15,2.43,18.63
131000031,Blemil Plus - LF,1,522405,10/10/2026,2,50.00,100.00,45.50,91,45.50,91.00,0.15,13.65,104.65
131000666,BLEMIL PLUS 1 OPTIMUM PROTEC 400 GM,1,510566,5/19/2025,2,40.00,80.00,36.73,73.46,36.73,73.46,0.15,11.02,84.48
131000666,BLEMIL PLUS 1 OPTIMUM PROTEC 400 GM,1,515241,8/29/2025,2,40.00,80.00,34.35,68.7,34.35,68.70,0.15,10.31,79.01
131000666,BLEMIL PLUS 1 OPTIMUM PROTEC 400 GM,1,527205,8/29/2025,3,40.00,120.00,36.73,110.19,36.73,110.19,0.15,16.53,126.72
131000668,BLEMIL PLUS 1 OPTIMUM PROTEC 800 GM,1,532130,10/1/2025,5,77.00,385.00,71.61,358.05,71.61,358.05,0.15,53.71,411.76
131000668,BLEMIL PLUS 1 OPTIMUM PROTEC 800 GM,1,510567,6/30/2025,1,77.00,77.00,71.61,71.61,71.61,71.61,0.15,10.74,82.35
131000445,Blemil Plus 1HR 400g,1,506614,4/1/2025,1,57.00,57.00,52.54,52.54,52.54,52.54,0.15,7.88,60.42
131000667,BLEMIL PLUS 2 OPTIMUM PROTEC 400 GM,1,527225,8/30/2025,2,40.00,80.00,36.73,73.46,36.73,73.46,0.15,11.02,84.48
131000667,BLEMIL PLUS 2 OPTIMUM PROTEC 400 GM,1,515243,8/29/2025,1,40.00,40.00,34.35,34.35,34.35,34.35,0.15,5.15,39.50
131000667,BLEMIL PLUS 2 OPTIMUM PROTEC 400 GM,1,539200,10/10/2026,3,40.00,120.00,35.95,107.85,35.95,107.85,0.15,16.18,124.03
131000667,BLEMIL PLUS 2 OPTIMUM PROTEC 400 GM,1,510568,8/26/2025,3,40.00,120.00,36.73,110.19,36.73,110.19,0.15,16.53,126.72
131000669,BLEMIL PLUS 2 OPTIMUM PROTEC 800 GM,1,532131,1/1/2026,2,77.00,154.00,71.61,143.22,71.61,143.22,0.15,21.48,164.70
131000669,BLEMIL PLUS 2 OPTIMUM PROTEC 800 GM,1,548509,6/25/2026,2,77.00,154.00,70.07,140.14,70.07,140.14,0.15,21.02,161.16
131000430,Blemil Plus 2HR 400g,1,548546,11/3/2025,2,57.00,114.00,51.42,102.84,51.42,102.84,0.15,15.43,118.27
131000670,BLEMIL PLUS 3 OPTIMUM PROTEC 400 GM,1,515245,10/31/2025,3,40.00,120.00,34.35,103.05,34.35,103.05,0.15,15.46,118.51
131000670,BLEMIL PLUS 3 OPTIMUM PROTEC 400 GM,1,510569,6/8/2025,1,40.00,40.00,36.73,36.73,36.73,36.73,0.15,5.51,42.24
131000670,BLEMIL PLUS 3 OPTIMUM PROTEC 400 GM,1,527226,10/31/2025,1,40.00,40.00,36.73,36.73,36.73,36.73,0.15,5.51,42.24
131000671,BLEMIL PLUS 3 OPTIMUM PROTEC 800GM,1,517778,11/24/2025,1,77.00,77.00,71.61,71.61,71.61,71.61,0.15,10.74,82.35
131000671,BLEMIL PLUS 3 OPTIMUM PROTEC 800GM,1,532132,1/1/2026,2,77.00,154.00,71.61,143.22,71.61,143.22,0.15,21.48,164.70
131000710,Blemil Plus 4 Kids Optimum 400g,1,540127,5/3/2026,3,40.00,120.00,34.35,103.05,34.35,103.05,0.15,15.46,118.51
131000038,Blemil Plus AR  400 g,1,548547,11/24/2025,1,52.00,52.00,47.32,47.32,47.32,47.32,0.15,7.10,54.42
131000637,Blemil Plus Extra No.1 600g,1,545245,10/10/2026,2,77.00,154.00,70.00,140,70.00,140.00,0.15,21.00,161.00
131000637,Blemil Plus Extra No.1 600g,1,518973,3/3/2025,1,77.00,77.00,70.00,70,70.00,70.00,0.15,10.50,80.50
131000638,Blemil Plus Extra No.2 600g,1,527227,7/5/2025,3,77.00,231.00,71.61,214.83,71.61,214.83,0.15,32.22,247.05
131000646,Blemil Plus Max 400g,1,522385,10/10/2026,1,52.00,52.00,47.30,47.3,47.30,47.30,0.15,7.10,54.40
131000748,Blemil Plus Optimum No 1 2x800 Gm Offer,1,535885,3/12/2026,2,133.92,267.84,116.45,232.9,116.45,232.90,0.15,34.94,267.84
131000749,Blemil Plus Optimum No 2 2x800 Gm Offer,1,535886,2/27/2026,3,133.92,401.76,116.45,349.35,116.45,349.35,0.15,52.40,401.75
131000742,Blemil Plus Optimum Pack Off No 1 2x400 gm,1,529865,11/28/2025,1,68.70,68.70,59.74,59.74,59.74,59.74,0.15,8.96,68.70
131000743,Blemil Plus Optimum Pack Off No 2 2x400 gm,1,529866,1/17/2026,1,68.70,68.70,59.74,59.74,59.74,59.74,0.15,8.96,68.70
131000744,Blemil Plus Optimum Pack Off No 3 2x400 gm,1,545244,10/10/2026,2,68.69,137.38,66.00,132,66.00,132.00,0.15,19.80,151.80
131000752,Blevit Multigrain And Fiber 0% Added Sugar 250gm,1,543987,4/13/2026,6,28.68,172.08,24.92,149.52,24.92,149.52,0.15,22.43,171.95
131000751,Blevit Rice And Fruits With Milk 350gm,1,543986,4/29/2026,5,28.68,143.40,24.92,124.6,24.92,124.60,0.15,18.69,143.29
131000750,Blevit Rice With Milk 350gm,1,543985,4/29/2026,6,28.68,172.08,24.92,149.52,24.92,149.52,0.15,22.43,171.95
131000753,Blevit Wheat With Milk 350gm,1,543988,5/5/2026,6,26.05,156.30,22.65,135.9,22.65,135.90,0.15,20.39,156.29
121000347,Blondor Geli 1+3 10 g 1*20 p,1,472693,7/31/2025,4,9.00,36.00,5.75,23,5.75,23.00,0.15,3.45,26.45
121000347,Blondor Geli 1+3 10 g 1*20 p,1,547402,1/17/2026,17,9.00,153.00,5.00,85,5.00,85.00,0.15,12.75,97.75
121000347,Blondor Geli 1+3 10 g 1*20 p,1,517488,7/31/2025,18,9.00,162.00,5.75,103.5,5.75,103.50,0.15,15.53,119.03
111000346,Blopress 16mg 28 tab,456005,544965,8/31/2028,1,54.65,54.65,38.26,38.26,38.26,38.26,0,0.00,38.26
111000346,Blopress 16mg 28 tab,456005,543881,8/1/2028,2,54.65,109.30,54.65,109.3,38.26,76.52,0,0.00,76.52
111004756,Blopress 16mg/12.5 Plus 28tab,456165,540948,1/1/2029,1,54.65,54.65,54.65,54.65,38.26,38.26,0,0.00,38.26
111000347,Blopress 8mg 28tab,456146,547469,1/1/2029,2,47.70,95.40,28.39,56.78,28.39,56.78,0,0.00,56.78
111003082,Blopress Plus 8mg 28Tab,356242,508765,3/30/2025,1,47.70,47.70,47.70,47.7,33.39,33.39,0,0.00,33.39
111003082,Blopress Plus 8mg 28Tab,456120,547470,4/30/2026,1,47.70,47.70,39.75,39.75,39.75,39.75,0,0.00,39.75
141000825,Bmbi Aqua Cln 12x56 5601r12,1,474844,12/1/1999,1,20.00,20.00,1.53,1.53,1.53,1.53,0.15,0.23,1.76
121018397,Boreal Foot Stone 930,ج,450161,12/1/1999,1,16.00,16.00,16.00,16,10.40,10.40,0.15,1.56,11.96
121018407,Boreal Hair Dye Brush 655/b,ل,450153,12/1/1999,1,10.00,10.00,10.00,10,6.50,6.50,0.15,0.98,7.48
121000380,Braun 5715 flex xpii shaver 1s,9999999999,205273,12/1/1999,2,485.00,970.00,485.00,970,315.25,630.50,0.15,94.58,725.08
